question_id,question,q_ev,q_pt,answer_id,answer,a_ev,a_pt,ev_prop,pt_prop
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,9952,9952,3,1 to 2 days per week,1877,1877,0.188605305,0.188605305
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,9952,9952,4,3 to 4 days per week,370,370,0.037178457,0.037178457
28078,Days per week meeting friends and family at an inside venue between the start of July and mid-September,9952,9952,5,5 or more days per week,182,182,0.018287781,0.018287781
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9952,9952,-3,Prefer not to answer,23,23,0.002311093,0.002311093
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9952,9952,1,Never,3785,3785,0.380325563,0.380325563
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9952,9952,2,Less than once a week,3878,3878,0.389670418,0.389670418
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9952,9952,3,1 to 2 days per week,1726,1726,0.173432476,0.173432476
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9952,9952,4,3 to 4 days per week,377,377,0.037881833,0.037881833
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9952,9952,5,5 or more days per week,163,163,0.016378617,0.016378617
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9952,9952,-3,Prefer not to answer,18,18,0.001808682,0.001808682
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9952,9952,1,Never,5615,5615,0.564208199,0.564208199
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9952,9952,2,Less than once a week,2691,2691,0.27039791,0.27039791
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9952,9952,3,1 to 2 days per week,1242,1242,0.124799035,0.124799035
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9952,9952,4,3 to 4 days per week,251,251,0.025221061,0.025221061
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9952,9952,5,5 or more days per week,135,135,0.013565113,0.013565113
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9952,9952,-1,Do not know,56,56,0.00562701,0.00562701
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9952,9952,-3,Prefer not to answer,33,33,0.003315916,0.003315916
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9952,9952,0,No,2032,2032,0.204180064,0.204180064
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9952,9952,1,Yes,7831,7831,0.78687701,0.78687701
28082,Left home between the start of July and mid-September for reason other than paid work,9952,9952,-1,Do not know,46,46,0.004622186,0.004622186
28082,Left home between the start of July and mid-September for reason other than paid work,9952,9952,-3,Prefer not to answer,24,24,0.002411576,0.002411576
28082,Left home between the start of July and mid-September for reason other than paid work,9952,9952,0,No,1270,1270,0.12761254,0.12761254
28082,Left home between the start of July and mid-September for reason other than paid work,9952,9952,1,Yes,8612,8612,0.865353698,0.865353698
28083,Left home between mid-September and the end of October for reason other than paid work,9952,9952,-1,Do not know,60,60,0.006028939,0.006028939
28083,Left home between mid-September and the end of October for reason other than paid work,9952,9952,-3,Prefer not to answer,39,39,0.00391881,0.00391881
28083,Left home between mid-September and the end of October for reason other than paid work,9952,9952,0,No,1431,1431,0.143790193,0.143790193
28083,Left home between mid-September and the end of October for reason other than paid work,9952,9952,1,Yes,8422,8422,0.846262058,0.846262058
28084,Left home between the start of November and the start of December for reason other than paid work,9952,9952,-1,Do not know,42,42,0.004220257,0.004220257
28084,Left home between the start of November and the start of December for reason other than paid work,9952,9952,-3,Prefer not to answer,41,41,0.004119775,0.004119775
28084,Left home between the start of November and the start of December for reason other than paid work,9952,9952,0,No,1819,1819,0.182777331,0.182777331
28084,Left home between the start of November and the start of December for reason other than paid work,9952,9952,1,Yes,8050,8050,0.808882637,0.808882637
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7831,7831,1,Never,332,332,0.042395607,0.042395607
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7831,7831,2,Less than once a week,2051,2051,0.261907802,0.261907802
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7831,7831,3,1 to 2 days per week,3990,3990,0.509513472,0.509513472
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7831,7831,4,3 to 4 days per week,852,852,0.108798365,0.108798365
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7831,7831,5,5 or more days per week,604,604,0.077129358,0.077129358
28086,Left home between the start of July and mid-September to go shopping,8612,8612,-3,Prefer not to answer,6,6,6.97E-04,6.97E-04
28086,Left home between the start of July and mid-September to go shopping,8612,8612,1,Never,201,201,0.023339526,0.023339526
28086,Left home between the start of July and mid-September to go shopping,8612,8612,2,Less than once a week,1970,1970,0.228750581,0.228750581
28086,Left home between the start of July and mid-September to go shopping,8612,8612,3,1 to 2 days per week,4468,4468,0.518810961,0.518810961
28086,Left home between the start of July and mid-September to go shopping,8612,8612,4,3 to 4 days per week,1303,1303,0.151300511,0.151300511
28086,Left home between the start of July and mid-September to go shopping,8612,8612,5,5 or more days per week,664,664,0.077101719,0.077101719
28087,Left home between mid-September and the end of October to go shopping,8422,8422,-3,Prefer not to answer,5,5,5.94E-04,5.94E-04
28087,Left home between mid-September and the end of October to go shopping,8422,8422,1,Never,213,213,0.025290905,0.025290905
28087,Left home between mid-September and the end of October to go shopping,8422,8422,2,Less than once a week,2162,2162,0.25670862,0.25670862
28087,Left home between mid-September and the end of October to go shopping,8422,8422,3,1 to 2 days per week,4356,4356,0.517216813,0.517216813
28087,Left home between mid-September and the end of October to go shopping,8422,8422,4,3 to 4 days per week,1153,1153,0.136903348,0.136903348
28087,Left home between mid-September and the end of October to go shopping,8422,8422,5,5 or more days per week,533,533,0.06328663,0.06328663
28088,Left home between the start of November and the start of December to go shopping,8050,8050,1,Never,310,310,0.038509317,0.038509317
28088,Left home between the start of November and the start of December to go shopping,8050,8050,2,Less than once a week,2311,2311,0.287080745,0.287080745
28088,Left home between the start of November and the start of December to go shopping,8050,8050,3,1 to 2 days per week,3995,3995,0.496273292,0.496273292
28088,Left home between the start of November and the start of December to go shopping,8050,8050,4,3 to 4 days per week,974,974,0.120993789,0.120993789
28088,Left home between the start of November and the start of December to go shopping,8050,8050,5,5 or more days per week,458,458,0.05689441,0.05689441
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7831,7831,-3,Prefer not to answer,6,6,7.66E-04,7.66E-04
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7831,7831,1,Never,4657,4657,0.594687779,0.594687779
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7831,7831,2,Less than once a week,3002,3002,0.383348231,0.383348231
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7831,7831,3,1 to 2 days per week,94,94,0.012003576,0.012003576
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7831,7831,4,3 to 4 days per week,38,38,0.004852509,0.004852509
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7831,7831,5,5 or more days per week,34,34,0.004341719,0.004341719
28090,Left home between the start of July and mid-September to visit a healthcare setting,8612,8612,-3,Prefer not to answer,7,7,8.13E-04,8.13E-04
28090,Left home between the start of July and mid-September to visit a healthcare setting,8612,8612,1,Never,3819,3819,0.443450999,0.443450999
28090,Left home between the start of July and mid-September to visit a healthcare setting,8612,8612,2,Less than once a week,4552,4552,0.528564793,0.528564793
28090,Left home between the start of July and mid-September to visit a healthcare setting,8612,8612,3,1 to 2 days per week,175,175,0.020320483,0.020320483
28090,Left home between the start of July and mid-September to visit a healthcare setting,8612,8612,4,3 to 4 days per week,33,33,0.003831863,0.003831863
28090,Left home between the start of July and mid-September to visit a healthcare setting,8612,8612,5,5 or more days per week,26,26,0.003019043,0.003019043
28091,Left home between mid-September and the end of October to visit a healthcare setting,8422,8422,-3,Prefer not to answer,11,11,0.001306103,0.001306103
28091,Left home between mid-September and the end of October to visit a healthcare setting,8422,8422,1,Never,4212,4212,0.500118737,0.500118737
28091,Left home between mid-September and the end of October to visit a healthcare setting,8422,8422,2,Less than once a week,3946,3946,0.46853479,0.46853479
28091,Left home between mid-September and the end of October to visit a healthcare setting,8422,8422,3,1 to 2 days per week,189,189,0.022441225,0.022441225
28091,Left home between mid-September and the end of October to visit a healthcare setting,8422,8422,4,3 to 4 days per week,32,32,0.003799573,0.003799573
28091,Left home between mid-September and the end of October to visit a healthcare setting,8422,8422,5,5 or more days per week,32,32,0.003799573,0.003799573
28092,Left home between the start of November and the start of December to visit a healthcare setting,8050,8050,1,Never,4525,4525,0.562111801,0.562111801
28092,Left home between the start of November and the start of December to visit a healthcare setting,8050,8050,2,Less than once a week,3258,3258,0.404720497,0.404720497
28092,Left home between the start of November and the start of December to visit a healthcare setting,8050,8050,3,1 to 2 days per week,201,201,0.024968944,0.024968944
28092,Left home between the start of November and the start of December to visit a healthcare setting,8050,8050,4,3 to 4 days per week,35,35,0.004347826,0.004347826
28092,Left home between the start of November and the start of December to visit a healthcare setting,8050,8050,5,5 or more days per week,28,28,0.003478261,0.003478261
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7831,7831,-3,Prefer not to answer,5,5,6.38E-04,6.38E-04
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7831,7831,1,Never,6442,6442,0.822628017,0.822628017
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7831,7831,2,Less than once a week,1105,1105,0.141105861,0.141105861
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7831,7831,3,1 to 2 days per week,233,233,0.029753544,0.029753544
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7831,7831,4,3 to 4 days per week,34,34,0.004341719,0.004341719
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7831,7831,5,5 or more days per week,12,12,0.001532371,0.001532371
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8612,8612,-3,Prefer not to answer,5,5,5.81E-04,5.81E-04
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8612,8612,1,Never,3436,3436,0.39897817,0.39897817
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8612,8612,2,Less than once a week,3663,3663,0.425336739,0.425336739
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8612,8612,3,1 to 2 days per week,1228,1228,0.142591732,0.142591732
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8612,8612,4,3 to 4 days per week,221,221,0.025661867,0.025661867
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8612,8612,5,5 or more days per week,59,59,0.006850906,0.006850906
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8422,8422,-3,Prefer not to answer,7,7,8.31E-04,8.31E-04
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8422,8422,1,Never,4567,4567,0.542270245,0.542270245
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8422,8422,2,Less than once a week,2661,2661,0.315958205,0.315958205
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8422,8422,3,1 to 2 days per week,958,958,0.113749703,0.113749703
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8422,8422,4,3 to 4 days per week,173,173,0.020541439,0.020541439
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8422,8422,5,5 or more days per week,56,56,0.006649252,0.006649252
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",8050,8050,1,Never,6472,6472,0.803975155,0.803975155
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",8050,8050,2,Less than once a week,1148,1148,0.142608696,0.142608696
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",8050,8050,3,1 to 2 days per week,345,345,0.042857143,0.042857143
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",8050,8050,4,3 to 4 days per week,70,70,0.008695652,0.008695652
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",8050,8050,5,5 or more days per week,12,12,0.001490683,0.001490683
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,-3,Prefer not to answer,5,5,6.38E-04,6.38E-04
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,1,Personal vehicle on my own,2940,2940,0.375430979,0.375430979
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,10,Taxi/Uber,25,25,0.00319244,0.00319244
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,11,Other,14,14,0.001787767,0.001787767
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,2,Personal vehicle with other members of my household,1676,1676,0.214021198,0.214021198
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,3,Personal vehicle with someone who does not live in my household,70,70,0.008938833,0.008938833
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,4,Motorbike,17,17,0.002170859,0.002170859
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,5,Bus,245,245,0.031285915,0.031285915
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,6,Train,47,47,0.006001788,0.006001788
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,7,Tube (underground train),27,27,0.003447836,0.003447836
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,8,Bicycle,367,367,0.046865024,0.046865024
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7831,7831,9,Walked,2398,2398,0.306218874,0.306218874
28098,Main mode of transport between the start of July and mid-September,8612,8612,-3,Prefer not to answer,6,6,6.97E-04,6.97E-04
28098,Main mode of transport between the start of July and mid-September,8612,8612,1,Personal vehicle on my own,3205,3205,0.372155132,0.372155132
28098,Main mode of transport between the start of July and mid-September,8612,8612,10,Taxi/Uber,37,37,0.004296331,0.004296331
28098,Main mode of transport between the start of July and mid-September,8612,8612,11,Other,23,23,0.002670692,0.002670692
28098,Main mode of transport between the start of July and mid-September,8612,8612,2,Personal vehicle with other members of my household,2266,2266,0.263121226,0.263121226
28098,Main mode of transport between the start of July and mid-September,8612,8612,3,Personal vehicle with someone who does not live in my household,151,151,0.017533674,0.017533674
28098,Main mode of transport between the start of July and mid-September,8612,8612,4,Motorbike,21,21,0.002438458,0.002438458
28098,Main mode of transport between the start of July and mid-September,8612,8612,5,Bus,345,345,0.040060381,0.040060381
28098,Main mode of transport between the start of July and mid-September,8612,8612,6,Train,101,101,0.011727822,0.011727822
28098,Main mode of transport between the start of July and mid-September,8612,8612,7,Tube (underground train),80,80,0.009289364,0.009289364
28098,Main mode of transport between the start of July and mid-September,8612,8612,8,Bicycle,355,355,0.041221551,0.041221551
28098,Main mode of transport between the start of July and mid-September,8612,8612,9,Walked,2022,2022,0.234788667,0.234788667
28099,Main mode of transport between mid-September and the end of October,8422,8422,-3,Prefer not to answer,5,5,5.94E-04,5.94E-04
28099,Main mode of transport between mid-September and the end of October,8422,8422,1,Personal vehicle on my own,3160,3160,0.375207789,0.375207789
28099,Main mode of transport between mid-September and the end of October,8422,8422,10,Taxi/Uber,40,40,0.004749466,0.004749466
28099,Main mode of transport between mid-September and the end of October,8422,8422,11,Other,21,21,0.002493469,0.002493469
28099,Main mode of transport between mid-September and the end of October,8422,8422,2,Personal vehicle with other members of my household,2104,2104,0.249821895,0.249821895
28099,Main mode of transport between mid-September and the end of October,8422,8422,3,Personal vehicle with someone who does not live in my household,164,164,0.019472809,0.019472809
28099,Main mode of transport between mid-September and the end of October,8422,8422,4,Motorbike,18,18,0.00213726,0.00213726
28099,Main mode of transport between mid-September and the end of October,8422,8422,5,Bus,330,330,0.039183092,0.039183092
28099,Main mode of transport between mid-September and the end of October,8422,8422,6,Train,90,90,0.010686298,0.010686298
28099,Main mode of transport between mid-September and the end of October,8422,8422,7,Tube (underground train),77,77,0.009142721,0.009142721
28099,Main mode of transport between mid-September and the end of October,8422,8422,8,Bicycle,339,339,0.040251722,0.040251722
28099,Main mode of transport between mid-September and the end of October,8422,8422,9,Walked,2074,2074,0.246259796,0.246259796
28100,Main mode of transport between the start of November and the start of December,8050,8050,1,Personal vehicle on my own,3072,3072,0.381614907,0.381614907
28100,Main mode of transport between the start of November and the start of December,8050,8050,10,Taxi/Uber,43,43,0.005341615,0.005341615
28100,Main mode of transport between the start of November and the start of December,8050,8050,11,Other,11,11,0.00136646,0.00136646
28100,Main mode of transport between the start of November and the start of December,8050,8050,2,Personal vehicle with other members of my household,1849,1849,0.229689441,0.229689441
28100,Main mode of transport between the start of November and the start of December,8050,8050,3,Personal vehicle with someone who does not live in my household,117,117,0.014534161,0.014534161
28100,Main mode of transport between the start of November and the start of December,8050,8050,4,Motorbike,14,14,0.00173913,0.00173913
28100,Main mode of transport between the start of November and the start of December,8050,8050,5,Bus,305,305,0.037888199,0.037888199
28100,Main mode of transport between the start of November and the start of December,8050,8050,6,Train,69,69,0.008571429,0.008571429
28100,Main mode of transport between the start of November and the start of December,8050,8050,7,Tube (underground train),59,59,0.007329193,0.007329193
28100,Main mode of transport between the start of November and the start of December,8050,8050,8,Bicycle,305,305,0.037888199,0.037888199
28100,Main mode of transport between the start of November and the start of December,8050,8050,9,Walked,2202,2202,0.273540373,0.273540373
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,-3,Prefer not to answer,7,7,8.94E-04,8.94E-04
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,1,Never,1153,1153,0.147235347,0.147235347
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,2,Some of the time,2893,2893,0.369429192,0.369429192
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,3,Half of the time,279,279,0.035627634,0.035627634
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,4,Most of the time,1703,1703,0.217469033,0.217469033
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,5,All of the time,1796,1796,0.229344911,0.229344911
28102,How often face mask used when outside home between the start of July and mid-September,8612,8612,1,Never,517,517,0.060032513,0.060032513
28102,How often face mask used when outside home between the start of July and mid-September,8612,8612,2,Some of the time,3126,3126,0.362981886,0.362981886
28102,How often face mask used when outside home between the start of July and mid-September,8612,8612,3,Half of the time,507,507,0.058871342,0.058871342
28102,How often face mask used when outside home between the start of July and mid-September,8612,8612,4,Most of the time,2344,2344,0.272178356,0.272178356
28102,How often face mask used when outside home between the start of July and mid-September,8612,8612,5,All of the time,2115,2115,0.245587552,0.245587552
28103,How often face mask used when outside home between mid-September and the end of October,8422,8422,1,Never,367,367,0.043576348,0.043576348
28103,How often face mask used when outside home between mid-September and the end of October,8422,8422,2,Some of the time,2701,2701,0.32070767,0.32070767
28103,How often face mask used when outside home between mid-September and the end of October,8422,8422,3,Half of the time,541,541,0.064236523,0.064236523
28103,How often face mask used when outside home between mid-September and the end of October,8422,8422,4,Most of the time,2442,2442,0.28995488,0.28995488
28103,How often face mask used when outside home between mid-September and the end of October,8422,8422,5,All of the time,2369,2369,0.281287105,0.281287105
28104,How often face mask used when outside home between the start of November and the start of December,8050,8050,1,Never,268,268,0.033291925,0.033291925
28104,How often face mask used when outside home between the start of November and the start of December,8050,8050,2,Some of the time,2245,2245,0.278881988,0.278881988
28104,How often face mask used when outside home between the start of November and the start of December,8050,8050,3,Half of the time,461,461,0.057267081,0.057267081
28104,How often face mask used when outside home between the start of November and the start of December,8050,8050,4,Most of the time,2430,2430,0.301863354,0.301863354
28104,How often face mask used when outside home between the start of November and the start of December,8050,8050,5,All of the time,2646,2646,0.328695652,0.328695652
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,1,Never,7288,7288,0.930660197,0.930660197
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,2,Some of the time,362,362,0.046226536,0.046226536
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,3,Half of the time,23,23,0.002937045,0.002937045
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,4,Most of the time,57,57,0.007278764,0.007278764
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,5,All of the time,98,98,0.012514366,0.012514366
28106,How often eye protection used when outside home between the start of July and mid-September,8612,8612,1,Never,7925,7925,0.920227589,0.920227589
28106,How often eye protection used when outside home between the start of July and mid-September,8612,8612,2,Some of the time,462,462,0.053646075,0.053646075
28106,How often eye protection used when outside home between the start of July and mid-September,8612,8612,3,Half of the time,34,34,0.00394798,0.00394798
28106,How often eye protection used when outside home between the start of July and mid-September,8612,8612,4,Most of the time,83,83,0.009637715,0.009637715
28106,How often eye protection used when outside home between the start of July and mid-September,8612,8612,5,All of the time,104,104,0.012076173,0.012076173
28107,How often eye protection used when outside home between mid-September and the end of October,8422,8422,1,Never,7736,7736,0.918546664,0.918546664
28107,How often eye protection used when outside home between mid-September and the end of October,8422,8422,2,Some of the time,435,435,0.051650439,0.051650439
28107,How often eye protection used when outside home between mid-September and the end of October,8422,8422,3,Half of the time,44,44,0.005224412,0.005224412
28107,How often eye protection used when outside home between mid-September and the end of October,8422,8422,4,Most of the time,82,82,0.009736405,0.009736405
28107,How often eye protection used when outside home between mid-September and the end of October,8422,8422,5,All of the time,121,121,0.014367134,0.014367134
28108,How often eye protection used when outside home between the start of November and the start of December,8050,8050,1,Never,7431,7431,0.92310559,0.92310559
28108,How often eye protection used when outside home between the start of November and the start of December,8050,8050,2,Some of the time,377,377,0.046832298,0.046832298
28108,How often eye protection used when outside home between the start of November and the start of December,8050,8050,3,Half of the time,48,48,0.005962733,0.005962733
28108,How often eye protection used when outside home between the start of November and the start of December,8050,8050,4,Most of the time,83,83,0.010310559,0.010310559
28108,How often eye protection used when outside home between the start of November and the start of December,8050,8050,5,All of the time,108,108,0.013416149,0.013416149
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,1,Never,5157,5157,0.658536585,0.658536585
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,2,Some of the time,2174,2174,0.277614609,0.277614609
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,3,Half of the time,103,103,0.013152854,0.013152854
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,4,Most of the time,265,265,0.033839867,0.033839867
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,5,All of the time,132,132,0.016856085,0.016856085
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8612,8612,-3,Prefer not to answer,5,5,5.81E-04,5.81E-04
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8612,8612,1,Never,6143,6143,0.713307013,0.713307013
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8612,8612,2,Some of the time,1980,1980,0.229911751,0.229911751
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8612,8612,3,Half of the time,115,115,0.01335346,0.01335346
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8612,8612,4,Most of the time,247,247,0.02868091,0.02868091
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8612,8612,5,All of the time,122,122,0.01416628,0.01416628
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8422,8422,1,Never,6276,6276,0.745191166,0.745191166
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8422,8422,2,Some of the time,1651,1651,0.196034196,0.196034196
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8422,8422,3,Half of the time,111,111,0.013179767,0.013179767
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8422,8422,4,Most of the time,255,255,0.030277844,0.030277844
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8422,8422,5,All of the time,125,125,0.01484208,0.01484208
28112,How often disposable gloves worn when outside home between the start of November and the start of December,8050,8050,-3,Prefer not to answer,5,5,6.21E-04,6.21E-04
28112,How often disposable gloves worn when outside home between the start of November and the start of December,8050,8050,1,Never,6150,6150,0.763975155,0.763975155
28112,How often disposable gloves worn when outside home between the start of November and the start of December,8050,8050,2,Some of the time,1407,1407,0.174782609,0.174782609
28112,How often disposable gloves worn when outside home between the start of November and the start of December,8050,8050,3,Half of the time,103,103,0.012795031,0.012795031
28112,How often disposable gloves worn when outside home between the start of November and the start of December,8050,8050,4,Most of the time,256,256,0.031801242,0.031801242
28112,How often disposable gloves worn when outside home between the start of November and the start of December,8050,8050,5,All of the time,129,129,0.016024845,0.016024845
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,-3,Prefer not to answer,6,6,7.66E-04,7.66E-04
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,1,Never,252,252,0.032179798,0.032179798
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,2,Some of the time,2029,2029,0.259098455,0.259098455
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,3,Half of the time,416,416,0.053122207,0.053122207
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,4,Most of the time,2563,2563,0.32728898,0.32728898
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7831,7831,5,All of the time,2565,2565,0.327544375,0.327544375
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8612,8612,1,Never,257,257,0.029842081,0.029842081
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8612,8612,2,Some of the time,2315,2315,0.268810961,0.268810961
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8612,8612,3,Half of the time,432,432,0.050162564,0.050162564
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8612,8612,4,Most of the time,2648,2648,0.307477938,0.307477938
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8612,8612,5,All of the time,2958,2958,0.343474222,0.343474222
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8422,8422,1,Never,306,306,0.036333412,0.036333412
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8422,8422,2,Some of the time,2238,2238,0.265732605,0.265732605
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8422,8422,3,Half of the time,430,430,0.051056756,0.051056756
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8422,8422,4,Most of the time,2496,2496,0.296366659,0.296366659
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8422,8422,5,All of the time,2948,2948,0.350035621,0.350035621
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,8050,8050,1,Never,365,365,0.045341615,0.045341615
