question_id,question,q_ev,q_pt,answer_id,answer,a_ev,a_pt,ev_prop,pt_prop
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9638,9638,-3,Prefer not to answer,23,23,0.002386387,0.002386387
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9638,9638,1,Never,3659,3659,0.379643079,0.379643079
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9638,9638,2,Less than once a week,3763,3763,0.3904337,0.3904337
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9638,9638,3,1 to 2 days per week,1670,1670,0.173272463,0.173272463
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9638,9638,4,3 to 4 days per week,365,365,0.037870928,0.037870928
28079,Days per week meeting friends and family at an inside venue between mid-September and the end of October,9638,9638,5,5 or more days per week,158,158,0.016393443,0.016393443
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9638,9638,-3,Prefer not to answer,17,17,0.001763851,0.001763851
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9638,9638,1,Never,5445,5445,0.564951235,0.564951235
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9638,9638,2,Less than once a week,2593,2593,0.26903922,0.26903922
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9638,9638,3,1 to 2 days per week,1205,1205,0.125025939,0.125025939
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9638,9638,4,3 to 4 days per week,246,246,0.025523968,0.025523968
28080,Days per week meeting friends and family at an inside venue between the start of November and the start of December,9638,9638,5,5 or more days per week,132,132,0.013695788,0.013695788
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9638,9638,-1,Do not know,54,54,0.005602822,0.005602822
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9638,9638,-3,Prefer not to answer,32,32,0.003320191,0.003320191
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9638,9638,0,No,1957,1957,0.203050425,0.203050425
28081,Left home between mid-March and the end of June (i.e the first UK lockdown) for reason other than paid work,9638,9638,1,Yes,7595,7595,0.788026562,0.788026562
28082,Left home between the start of July and mid-September for reason other than paid work,9638,9638,-1,Do not know,44,44,0.004565263,0.004565263
28082,Left home between the start of July and mid-September for reason other than paid work,9638,9638,-3,Prefer not to answer,24,24,0.002490143,0.002490143
28082,Left home between the start of July and mid-September for reason other than paid work,9638,9638,0,No,1226,1226,0.127204814,0.127204814
28082,Left home between the start of July and mid-September for reason other than paid work,9638,9638,1,Yes,8344,8344,0.86573978,0.86573978
28083,Left home between mid-September and the end of October for reason other than paid work,9638,9638,-1,Do not know,57,57,0.00591409,0.00591409
28083,Left home between mid-September and the end of October for reason other than paid work,9638,9638,-3,Prefer not to answer,39,39,0.004046483,0.004046483
28083,Left home between mid-September and the end of October for reason other than paid work,9638,9638,0,No,1376,1376,0.142768209,0.142768209
28083,Left home between mid-September and the end of October for reason other than paid work,9638,9638,1,Yes,8166,8166,0.847271218,0.847271218
28084,Left home between the start of November and the start of December for reason other than paid work,9638,9638,-1,Do not know,41,41,0.004253995,0.004253995
28084,Left home between the start of November and the start of December for reason other than paid work,9638,9638,-3,Prefer not to answer,40,40,0.004150239,0.004150239
28084,Left home between the start of November and the start of December for reason other than paid work,9638,9638,0,No,1759,1759,0.182506744,0.182506744
28084,Left home between the start of November and the start of December for reason other than paid work,9638,9638,1,Yes,7798,7798,0.809089023,0.809089023
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7595,7595,1,Never,330,330,0.043449638,0.043449638
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7595,7595,2,Less than once a week,2002,2002,0.26359447,0.26359447
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7595,7595,3,1 to 2 days per week,3858,3858,0.507965767,0.507965767
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7595,7595,4,3 to 4 days per week,823,823,0.108360764,0.108360764
28085,Left home between mid-March and the end of June (i.e the first UK lockdown) to go shopping,7595,7595,5,5 or more days per week,580,580,0.07636603,0.07636603
28086,Left home between the start of July and mid-September to go shopping,8344,8344,-3,Prefer not to answer,5,5,5.99E-04,5.99E-04
28086,Left home between the start of July and mid-September to go shopping,8344,8344,1,Never,198,198,0.023729626,0.023729626
28086,Left home between the start of July and mid-September to go shopping,8344,8344,2,Less than once a week,1920,1920,0.230105465,0.230105465
28086,Left home between the start of July and mid-September to go shopping,8344,8344,3,1 to 2 days per week,4319,4319,0.51761745,0.51761745
28086,Left home between the start of July and mid-September to go shopping,8344,8344,4,3 to 4 days per week,1261,1261,0.151126558,0.151126558
28086,Left home between the start of July and mid-September to go shopping,8344,8344,5,5 or more days per week,641,641,0.076821668,0.076821668
28087,Left home between mid-September and the end of October to go shopping,8166,8166,1,Never,209,209,0.025593926,0.025593926
28087,Left home between mid-September and the end of October to go shopping,8166,8166,2,Less than once a week,2109,2109,0.258265981,0.258265981
28087,Left home between mid-September and the end of October to go shopping,8166,8166,3,1 to 2 days per week,4212,4212,0.515797208,0.515797208
28087,Left home between mid-September and the end of October to go shopping,8166,8166,4,3 to 4 days per week,1113,1113,0.136296841,0.136296841
28087,Left home between mid-September and the end of October to go shopping,8166,8166,5,5 or more days per week,519,519,0.063556209,0.063556209
28088,Left home between the start of November and the start of December to go shopping,7798,7798,1,Never,300,300,0.038471403,0.038471403
28088,Left home between the start of November and the start of December to go shopping,7798,7798,2,Less than once a week,2238,2238,0.286996666,0.286996666
28088,Left home between the start of November and the start of December to go shopping,7798,7798,3,1 to 2 days per week,3872,3872,0.496537574,0.496537574
28088,Left home between the start of November and the start of December to go shopping,7798,7798,4,3 to 4 days per week,938,938,0.120287253,0.120287253
28088,Left home between the start of November and the start of December to go shopping,7798,7798,5,5 or more days per week,448,448,0.057450628,0.057450628
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7595,7595,-3,Prefer not to answer,6,6,7.90E-04,7.90E-04
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7595,7595,1,Never,4522,4522,0.595391705,0.595391705
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7595,7595,2,Less than once a week,2913,2913,0.383541804,0.383541804
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7595,7595,3,1 to 2 days per week,90,90,0.011849901,0.011849901
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7595,7595,4,3 to 4 days per week,34,34,0.004476629,0.004476629
28089,Left home between mid-March and the end of June (i.e the first UK lockdown) to visit a healthcare setting,7595,7595,5,5 or more days per week,30,30,0.003949967,0.003949967
28090,Left home between the start of July and mid-September to visit a healthcare setting,8344,8344,-3,Prefer not to answer,6,6,7.19E-04,7.19E-04
28090,Left home between the start of July and mid-September to visit a healthcare setting,8344,8344,1,Never,3686,3686,0.441754554,0.441754554
28090,Left home between the start of July and mid-September to visit a healthcare setting,8344,8344,2,Less than once a week,4429,4429,0.530800575,0.530800575
28090,Left home between the start of July and mid-September to visit a healthcare setting,8344,8344,3,1 to 2 days per week,171,171,0.020493768,0.020493768
28090,Left home between the start of July and mid-September to visit a healthcare setting,8344,8344,4,3 to 4 days per week,30,30,0.003595398,0.003595398
28090,Left home between the start of July and mid-September to visit a healthcare setting,8344,8344,5,5 or more days per week,22,22,0.002636625,0.002636625
28091,Left home between mid-September and the end of October to visit a healthcare setting,8166,8166,-3,Prefer not to answer,9,9,0.001102131,0.001102131
28091,Left home between mid-September and the end of October to visit a healthcare setting,8166,8166,1,Never,4083,4083,0.5,0.5
28091,Left home between mid-September and the end of October to visit a healthcare setting,8166,8166,2,Less than once a week,3833,3833,0.469385256,0.469385256
28091,Left home between mid-September and the end of October to visit a healthcare setting,8166,8166,3,1 to 2 days per week,185,185,0.022654911,0.022654911
28091,Left home between mid-September and the end of October to visit a healthcare setting,8166,8166,4,3 to 4 days per week,31,31,0.003796228,0.003796228
28091,Left home between mid-September and the end of October to visit a healthcare setting,8166,8166,5,5 or more days per week,25,25,0.003061474,0.003061474
28092,Left home between the start of November and the start of December to visit a healthcare setting,7798,7798,1,Never,4393,4393,0.563349577,0.563349577
28092,Left home between the start of November and the start of December to visit a healthcare setting,7798,7798,2,Less than once a week,3153,3153,0.404334445,0.404334445
28092,Left home between the start of November and the start of December to visit a healthcare setting,7798,7798,3,1 to 2 days per week,193,193,0.024749936,0.024749936
28092,Left home between the start of November and the start of December to visit a healthcare setting,7798,7798,4,3 to 4 days per week,34,34,0.004360092,0.004360092
28092,Left home between the start of November and the start of December to visit a healthcare setting,7798,7798,5,5 or more days per week,22,22,0.002821236,0.002821236
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7595,7595,-3,Prefer not to answer,5,5,6.58E-04,6.58E-04
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7595,7595,1,Never,6256,6256,0.823699803,0.823699803
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7595,7595,2,Less than once a week,1066,1066,0.140355497,0.140355497
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7595,7595,3,1 to 2 days per week,222,222,0.029229756,0.029229756
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7595,7595,4,3 to 4 days per week,34,34,0.004476629,0.004476629
28093,"Left home between mid-March and the end of June (i.e the first UK lockdown) to eat or drink inside a cafe, restaurant or pub/bar",7595,7595,5,5 or more days per week,12,12,0.001579987,0.001579987
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8344,8344,1,Never,3341,3341,0.400407478,0.400407478
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8344,8344,2,Less than once a week,3557,3557,0.426294343,0.426294343
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8344,8344,3,1 to 2 days per week,1176,1176,0.140939597,0.140939597
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8344,8344,4,3 to 4 days per week,209,209,0.025047939,0.025047939
28094,"Left home between the start of July and mid-September to eat or drink inside a cafe, restaurant or pub/bar",8344,8344,5,5 or more days per week,57,57,0.006831256,0.006831256
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8166,8166,-3,Prefer not to answer,6,6,7.35E-04,7.35E-04
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8166,8166,1,Never,4444,4444,0.54420769,0.54420769
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8166,8166,2,Less than once a week,2579,2579,0.3158217,0.3158217
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8166,8166,3,1 to 2 days per week,918,918,0.11241734,0.11241734
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8166,8166,4,3 to 4 days per week,163,163,0.019960813,0.019960813
28095,"Left home between mid-September and the end of October to eat or drink inside a cafe, restaurant or pub/bar",8166,8166,5,5 or more days per week,56,56,0.006857703,0.006857703
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",7798,7798,1,Never,6270,6270,0.804052321,0.804052321
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",7798,7798,2,Less than once a week,1108,1108,0.142087715,0.142087715
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",7798,7798,3,1 to 2 days per week,337,337,0.043216209,0.043216209
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",7798,7798,4,3 to 4 days per week,68,68,0.008720185,0.008720185
28096,"Left home between the start of November and the start of December to eat or drink inside a cafe, restaurant or pub/bar",7798,7798,5,5 or more days per week,12,12,0.001538856,0.001538856
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,-3,Prefer not to answer,5,5,6.58E-04,6.58E-04
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,1,Personal vehicle on my own,2834,2834,0.373140224,0.373140224
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,10,Taxi/Uber,25,25,0.003291639,0.003291639
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,11,Other,13,13,0.001711652,0.001711652
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,2,Personal vehicle with other members of my household,1631,1631,0.214746544,0.214746544
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,3,Personal vehicle with someone who does not live in my household,69,69,0.009084924,0.009084924
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,4,Motorbike,16,16,0.002106649,0.002106649
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,5,Bus,234,234,0.030809743,0.030809743
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,6,Train,45,45,0.005924951,0.005924951
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,7,Tube (underground train),25,25,0.003291639,0.003291639
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,8,Bicycle,356,356,0.046872943,0.046872943
28097,Main mode of transport between mid-March and the end of June (i.e the first UK lockdown),7595,7595,9,Walked,2342,2342,0.308360764,0.308360764
28098,Main mode of transport between the start of July and mid-September,8344,8344,-3,Prefer not to answer,6,6,7.19E-04,7.19E-04
28098,Main mode of transport between the start of July and mid-September,8344,8344,1,Personal vehicle on my own,3088,3088,0.37008629,0.37008629
28098,Main mode of transport between the start of July and mid-September,8344,8344,10,Taxi/Uber,37,37,0.004434324,0.004434324
28098,Main mode of transport between the start of July and mid-September,8344,8344,11,Other,22,22,0.002636625,0.002636625
28098,Main mode of transport between the start of July and mid-September,8344,8344,2,Personal vehicle with other members of my household,2201,2201,0.263782359,0.263782359
28098,Main mode of transport between the start of July and mid-September,8344,8344,3,Personal vehicle with someone who does not live in my household,146,146,0.017497603,0.017497603
28098,Main mode of transport between the start of July and mid-September,8344,8344,4,Motorbike,20,20,0.002396932,0.002396932
28098,Main mode of transport between the start of July and mid-September,8344,8344,5,Bus,332,332,0.03978907,0.03978907
28098,Main mode of transport between the start of July and mid-September,8344,8344,6,Train,98,98,0.011744966,0.011744966
28098,Main mode of transport between the start of July and mid-September,8344,8344,7,Tube (underground train),78,78,0.009348035,0.009348035
28098,Main mode of transport between the start of July and mid-September,8344,8344,8,Bicycle,344,344,0.041227229,0.041227229
28098,Main mode of transport between the start of July and mid-September,8344,8344,9,Walked,1972,1972,0.236337488,0.236337488
28099,Main mode of transport between mid-September and the end of October,8166,8166,-3,Prefer not to answer,5,5,6.12E-04,6.12E-04
28099,Main mode of transport between mid-September and the end of October,8166,8166,1,Personal vehicle on my own,3047,3047,0.373132501,0.373132501
28099,Main mode of transport between mid-September and the end of October,8166,8166,10,Taxi/Uber,39,39,0.0047759,0.0047759
28099,Main mode of transport between mid-September and the end of October,8166,8166,11,Other,21,21,0.002571639,0.002571639
28099,Main mode of transport between mid-September and the end of October,8166,8166,2,Personal vehicle with other members of my household,2048,2048,0.250795983,0.250795983
28099,Main mode of transport between mid-September and the end of October,8166,8166,3,Personal vehicle with someone who does not live in my household,160,160,0.019593436,0.019593436
28099,Main mode of transport between mid-September and the end of October,8166,8166,4,Motorbike,18,18,0.002204262,0.002204262
28099,Main mode of transport between mid-September and the end of October,8166,8166,5,Bus,313,313,0.03832966,0.03832966
28099,Main mode of transport between mid-September and the end of October,8166,8166,6,Train,87,87,0.010653931,0.010653931
28099,Main mode of transport between mid-September and the end of October,8166,8166,7,Tube (underground train),72,72,0.008817046,0.008817046
28099,Main mode of transport between mid-September and the end of October,8166,8166,8,Bicycle,330,330,0.040411462,0.040411462
28099,Main mode of transport between mid-September and the end of October,8166,8166,9,Walked,2026,2026,0.248101886,0.248101886
28100,Main mode of transport between the start of November and the start of December,7798,7798,1,Personal vehicle on my own,2971,2971,0.380995127,0.380995127
28100,Main mode of transport between the start of November and the start of December,7798,7798,10,Taxi/Uber,41,41,0.005257758,0.005257758
28100,Main mode of transport between the start of November and the start of December,7798,7798,11,Other,11,11,0.001410618,0.001410618
28100,Main mode of transport between the start of November and the start of December,7798,7798,2,Personal vehicle with other members of my household,1792,1792,0.229802513,0.229802513
28100,Main mode of transport between the start of November and the start of December,7798,7798,3,Personal vehicle with someone who does not live in my household,113,113,0.014490895,0.014490895
28100,Main mode of transport between the start of November and the start of December,7798,7798,4,Motorbike,14,14,0.001795332,0.001795332
28100,Main mode of transport between the start of November and the start of December,7798,7798,5,Bus,291,291,0.037317261,0.037317261
28100,Main mode of transport between the start of November and the start of December,7798,7798,6,Train,66,66,0.008463709,0.008463709
28100,Main mode of transport between the start of November and the start of December,7798,7798,7,Tube (underground train),55,55,0.007053091,0.007053091
28100,Main mode of transport between the start of November and the start of December,7798,7798,8,Bicycle,295,295,0.037830213,0.037830213
28100,Main mode of transport between the start of November and the start of December,7798,7798,9,Walked,2145,2145,0.275070531,0.275070531
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,-3,Prefer not to answer,7,7,9.22E-04,9.22E-04
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,1,Never,1129,1129,0.148650428,0.148650428
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,2,Some of the time,2821,2821,0.371428571,0.371428571
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,3,Half of the time,269,269,0.035418038,0.035418038
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,4,Most of the time,1643,1643,0.216326531,0.216326531
28101,How often face mask used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,5,All of the time,1726,1726,0.227254773,0.227254773
28102,How often face mask used when outside home between the start of July and mid-September,8344,8344,1,Never,502,502,0.060162991,0.060162991
28102,How often face mask used when outside home between the start of July and mid-September,8344,8344,2,Some of the time,3058,3058,0.366490892,0.366490892
28102,How often face mask used when outside home between the start of July and mid-September,8344,8344,3,Half of the time,494,494,0.059204219,0.059204219
28102,How often face mask used when outside home between the start of July and mid-September,8344,8344,4,Most of the time,2241,2241,0.268576222,0.268576222
28102,How often face mask used when outside home between the start of July and mid-September,8344,8344,5,All of the time,2046,2046,0.245206136,0.245206136
28103,How often face mask used when outside home between mid-September and the end of October,8166,8166,1,Never,356,356,0.043595396,0.043595396
28103,How often face mask used when outside home between mid-September and the end of October,8166,8166,2,Some of the time,2640,2640,0.323291697,0.323291697
28103,How often face mask used when outside home between mid-September and the end of October,8166,8166,3,Half of the time,529,529,0.064780798,0.064780798
28103,How often face mask used when outside home between mid-September and the end of October,8166,8166,4,Most of the time,2350,2350,0.287778594,0.287778594
28103,How often face mask used when outside home between mid-September and the end of October,8166,8166,5,All of the time,2290,2290,0.280431056,0.280431056
28104,How often face mask used when outside home between the start of November and the start of December,7798,7798,1,Never,262,262,0.033598359,0.033598359
28104,How often face mask used when outside home between the start of November and the start of December,7798,7798,2,Some of the time,2197,2197,0.281738907,0.281738907
28104,How often face mask used when outside home between the start of November and the start of December,7798,7798,3,Half of the time,450,450,0.057707104,0.057707104
28104,How often face mask used when outside home between the start of November and the start of December,7798,7798,4,Most of the time,2345,2345,0.300718133,0.300718133
28104,How often face mask used when outside home between the start of November and the start of December,7798,7798,5,All of the time,2544,2544,0.326237497,0.326237497
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,1,Never,7068,7068,0.930612245,0.930612245
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,2,Some of the time,356,356,0.046872943,0.046872943
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,3,Half of the time,21,21,0.002764977,0.002764977
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,4,Most of the time,50,50,0.006583278,0.006583278
28105,How often eye protection used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,5,All of the time,97,97,0.01277156,0.01277156
28106,How often eye protection used when outside home between the start of July and mid-September,8344,8344,1,Never,7682,7682,0.920661553,0.920661553
28106,How often eye protection used when outside home between the start of July and mid-September,8344,8344,2,Some of the time,445,445,0.053331735,0.053331735
28106,How often eye protection used when outside home between the start of July and mid-September,8344,8344,3,Half of the time,31,31,0.003715244,0.003715244
28106,How often eye protection used when outside home between the start of July and mid-September,8344,8344,4,Most of the time,79,79,0.009467881,0.009467881
28106,How often eye protection used when outside home between the start of July and mid-September,8344,8344,5,All of the time,103,103,0.012344199,0.012344199
28107,How often eye protection used when outside home between mid-September and the end of October,8166,8166,1,Never,7499,7499,0.918319863,0.918319863
28107,How often eye protection used when outside home between mid-September and the end of October,8166,8166,2,Some of the time,423,423,0.051800147,0.051800147
28107,How often eye protection used when outside home between mid-September and the end of October,8166,8166,3,Half of the time,43,43,0.005265736,0.005265736
28107,How often eye protection used when outside home between mid-September and the end of October,8166,8166,4,Most of the time,78,78,0.0095518,0.0095518
28107,How often eye protection used when outside home between mid-September and the end of October,8166,8166,5,All of the time,120,120,0.014695077,0.014695077
28108,How often eye protection used when outside home between the start of November and the start of December,7798,7798,1,Never,7198,7198,0.923057194,0.923057194
28108,How often eye protection used when outside home between the start of November and the start of December,7798,7798,2,Some of the time,364,364,0.046678636,0.046678636
28108,How often eye protection used when outside home between the start of November and the start of December,7798,7798,3,Half of the time,47,47,0.006027186,0.006027186
28108,How often eye protection used when outside home between the start of November and the start of December,7798,7798,4,Most of the time,79,79,0.010130803,0.010130803
28108,How often eye protection used when outside home between the start of November and the start of December,7798,7798,5,All of the time,107,107,0.013721467,0.013721467
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,1,Never,5007,5007,0.659249506,0.659249506
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,2,Some of the time,2106,2106,0.277287689,0.277287689
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,3,Half of the time,98,98,0.012903226,0.012903226
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,4,Most of the time,257,257,0.033838051,0.033838051
28109,How often disposable gloves worn when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,5,All of the time,127,127,0.016721527,0.016721527
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8344,8344,-3,Prefer not to answer,5,5,5.99E-04,5.99E-04
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8344,8344,1,Never,5957,5957,0.713926174,0.713926174
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8344,8344,2,Some of the time,1914,1914,0.229386385,0.229386385
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8344,8344,3,Half of the time,114,114,0.013662512,0.013662512
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8344,8344,4,Most of the time,234,234,0.028044104,0.028044104
28110,How often disposable gloves worn when outside home between the start of July and mid-September,8344,8344,5,All of the time,120,120,0.014381592,0.014381592
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8166,8166,1,Never,6092,6092,0.746020083,0.746020083
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8166,8166,2,Some of the time,1595,1595,0.195322067,0.195322067
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8166,8166,3,Half of the time,108,108,0.013225569,0.013225569
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8166,8166,4,Most of the time,245,245,0.030002449,0.030002449
28111,How often disposable gloves worn when outside home between mid-September and the end of October,8166,8166,5,All of the time,123,123,0.015062454,0.015062454
28112,How often disposable gloves worn when outside home between the start of November and the start of December,7798,7798,-3,Prefer not to answer,5,5,6.41E-04,6.41E-04
28112,How often disposable gloves worn when outside home between the start of November and the start of December,7798,7798,1,Never,5971,5971,0.765709156,0.765709156
28112,How often disposable gloves worn when outside home between the start of November and the start of December,7798,7798,2,Some of the time,1352,1352,0.173377789,0.173377789
28112,How often disposable gloves worn when outside home between the start of November and the start of December,7798,7798,3,Half of the time,101,101,0.012952039,0.012952039
28112,How often disposable gloves worn when outside home between the start of November and the start of December,7798,7798,4,Most of the time,244,244,0.031290074,0.031290074
28112,How often disposable gloves worn when outside home between the start of November and the start of December,7798,7798,5,All of the time,125,125,0.016029751,0.016029751
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,-3,Prefer not to answer,6,6,7.90E-04,7.90E-04
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,1,Never,245,245,0.032258065,0.032258065
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,2,Some of the time,1969,1969,0.259249506,0.259249506
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,3,Half of the time,406,406,0.053456221,0.053456221
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,4,Most of the time,2489,2489,0.327715602,0.327715602
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),7595,7595,5,All of the time,2480,2480,0.326530612,0.326530612
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8344,8344,1,Never,246,246,0.029482263,0.029482263
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8344,8344,2,Some of the time,2250,2250,0.269654842,0.269654842
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8344,8344,3,Half of the time,420,420,0.05033557,0.05033557
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8344,8344,4,Most of the time,2563,2563,0.307166826,0.307166826
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,8344,8344,5,All of the time,2863,2863,0.343120805,0.343120805
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8166,8166,1,Never,297,297,0.036370316,0.036370316
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8166,8166,2,Some of the time,2167,2167,0.265368602,0.265368602
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8166,8166,3,Half of the time,423,423,0.051800147,0.051800147
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8166,8166,4,Most of the time,2417,2417,0.295983346,0.295983346
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,8166,8166,5,All of the time,2859,2859,0.350110213,0.350110213
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,7798,7798,1,Never,353,353,0.045268017,0.045268017
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,7798,7798,2,Some of the time,1989,1989,0.255065401,0.255065401
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,7798,7798,3,Half of the time,378,378,0.048473968,0.048473968
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,7798,7798,4,Most of the time,2200,2200,0.282123621,0.282123621
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,7798,7798,5,All of the time,2875,2875,0.368684278,0.368684278
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),7595,7595,-3,Prefer not to answer,7,7,9.22E-04,9.22E-04
