condition_concept_id,concept_name,pt_cnt,mean_change,median_change,sd,ev_density
433595,Edema,109,2.367521368,0,3.592262421,5.027600849
433736,Obesity,595,4.0265625,1,4.484006292,9.61411926
433740,Immunodeficiency disorder,59,4.75,2,4.372219831,10.3627451
433753,Alcohol abuse,21,4,2,4.767449153,7.990291262
433758,Childhood emotional disorder,42,4.636363636,2.5,4.60551858,7.504950495
433811,Hydronephrosis,25,3.518518519,2,4.933558553,5.08
433968,Candidiasis,53,3.052631579,0,2.804982091,2.630681818
433991,Recurrent major depression in remission,34,3.555555556,1,3.154517458,7.81
434005,Morbid obesity,349,4.822404372,2,4.761611151,13.44397163
434123,Primary localized osteoarthrosis of pelvic region,20,2.666666667,0.5,3.119969635,5.739130435
434169,Abnormal findings on diagnostic imaging of breast,235,2.656126482,1,2.941429832,4.255896226
434170,Atypical squamous cells of undetermined significance on cervical Papanicolaou smear,28,3.1875,2,5.215463374,2.538888889
434272,Varicella,22,4.130434783,2,3.511576403,25.72727273
434490,Chill,27,2.677419355,0,2.693772495,2.455696203
434547,Complication of surgical procedure,48,3.442307692,0,5.65669753,1.587837838
434610,Hyperkalemia,50,3.181818182,1,3.219139193,4.435714286
434613,Generalized anxiety disorder,259,4.443636364,2,3.603803457,14.97389886
434626,Borderline personality disorder,28,7.25,5,6.53794379,52.19230769
434633,Disorder of autonomic nervous system,22,3.208333333,1.5,4.273141732,7.522727273
434894,Acute posthemorrhagic anemia,38,5.325,3,4.084805136,2.650887574
435081,Abnormal findings diagnostic imaging heart+coronary circulat,42,2.697674419,0,3.78148801,2.325842697
435119,Late effect of injury,25,3.428571429,3,3.291402943,3.344827586
435220,Severe recurrent major depression without psychotic features,52,5.280701754,2,4.944335699,17.82222222
435224,Leukopenia,54,3.362068966,2,3.76882649,8.014388489
435243,Alcohol dependence,24,4.375,1.5,5.205905231,10.11666667
435262,Primary open angle glaucoma,29,5.448275862,2,3.565018879,16.61403509
435463,Herpesvirus infection,53,3.127272727,1,3.253110603,3.567164179
435506,Benign neoplastic disease,38,2.315789474,0,3.636780656,4.358778626
435508,Adrenal cortical hypofunction,26,3.214285714,2,4.764613149,15.03508772
435510,Hypocalcemia,20,4.6,1,3.422449108,5.965517241
435511,Hypercalcemia,51,2.431372549,0,2.850111797,4.907801418
435515,Hypo-osmolality and or hyponatremia,50,4.368421053,2,5.32491257,5.891025641
435517,Acidosis,25,6.481481481,3,5.63086731,3.467391304
435524,Sleep disorder,144,2.344155844,0,3.621758256,3.184154176
435613,Cellulitis,42,2.782608696,0,3.927626325,4.219251337
435655,"Gestation period, 39 weeks",23,-0.148148148,-5,6.507824418,1.727272727
435784,Somatoform disorder,24,1.88,0,3.534508965,2.6875
435796,Dehydration,52,4.779661017,1,5.59205831,2.715827338
435839,Lymphedema,24,3.730769231,3,3.171430437,12.07462687
436070,Vitamin D deficiency,512,3.092057762,1,3.438754552,7.315235008
436075,Adjustment disorder with anxious mood,30,4.580645161,1,3.699021306,6.194690265
436096,Chronic pain,731,3.591145833,1,3.993894202,10.25784903
436230,Blood chemistry abnormal,343,2.824175824,1,4.007384111,4.208595388
436231,Abnormal findings diagnostic imaging of liver+biliary tract,21,2.869565217,1,3.796615034,2.113207547
436238,Elevated levels of transaminase & lactic acid dehydrogenase,47,3.351851852,2,4.114795847,3.071895425
436246,Reduced libido,32,2.485714286,0.5,2.741372096,4.338983051
436353,Primary malignant neoplasm of upper outer quadrant of female breast,37,5.333333333,3,3.698063774,24.69135802
436658,Vitamin deficiency,23,1.777777778,0,4.610522421,3.753246753
436659,Iron deficiency anemia,166,3.881081081,2,4.507820473,8.325443787
436665,Bipolar disorder,64,4.408450704,2.5,3.894949925,17.25308642
436676,Posttraumatic stress disorder,81,5.238636364,3,4.302059513,34.16410256
436677,Adjustment disorder,44,2.8125,1,3.886878235,6.556179775
436785,Spinal stenosis in cervical region,89,3.509803922,1,4.580123152,5.898734177
436940,Metabolic syndrome X,37,4.3,2,3.990416447,6.18852459
436948,Benign neoplasm of choroid,25,2.851851852,1,3.423935358,5.773584906
436962,Insomnia,286,3.586885246,2,3.931308105,6.346991037
437038,Blood in urine,29,2.344827586,0,2.468022084,4.416216216
437113,Asthenia,112,3.886178862,1.5,4.673501728,4.712418301
437116,Closed fracture of distal end of radius,21,4,2,2.669938469,11.53608247
437246,Vitamin B deficiency,141,3.320261438,1,4.395804853,15.23837209
437312,Bleeding,23,4.25,2,4.969074321,1.85840708
437390,Hypoxemia,32,3.757575758,1,4.634090891,5.317460317
437541,Glaucoma,51,3.5,1,3.003266196,9.133858268
437663,Fever,173,3.37244898,1,4.63953362,4.697792869
437677,Abnormal findings on diagnostic imaging of lung,208,3.829596413,1,3.893172973,4.465324385
437758,Dependence on enabling machine or device,160,3.523809524,1,4.243710663,5.427083333
437827,Pure hypercholesterolemia,410,3.505800464,1,3.452392972,9.419090909
437833,Hypokalemia,98,3.584070796,2,4.138678,5.318965517
437969,Talipes planus,37,2.634146341,0,2.450102652,4.954198473
438134,Hypersomnia,125,3.177777778,1,3.743846564,4.224852071
438398,Leukocytosis,55,3.342857143,1,4.094670923,3.906976744
438409,Attention deficit hyperactivity disorder,70,4.75,2,4.576675948,11.5
438485,Postoperative state,582,3.446601942,1,3.865697273,7.858414239
438557,Abnormal glucose level,81,2.642857143,1,3.814122555,4.505154639
438720,Mixed hyperlipidemia,403,3.467933492,1,3.499914023,9.328337875
438867,Generalized aches and pains,46,2.68,1,3.848144041,2.634782609
438878,Liver function tests abnormal,92,3.510204082,1,4.18645405,4.346320346
439002,Eating disorder,27,4,1,4.813916199,16.16216216
439080,Dyspareunia,64,2.833333333,0,2.832457848,3.651685393
439082,Menopausal syndrome,122,2.582677165,1,3.186402914,3.3
439147,Amnesia,80,3.226190476,1,3.409754251,3.778195489
439154,Abnormal findings on diagnostic imaging of skull and head,30,3.5,0.5,3.877432496,3.424528302
439297,Nuclear senile cataract,245,2.904761905,1,3.195681261,7.551984877
439392,Primary malignant neoplasm,20,3.19047619,0,3.450400434,3.412698413
439407,Disorder of nasal cavity,159,2.88,1,3.493838903,3.301184433
439658,Disorder of pregnancy,44,4.408163265,3,5.663017521,5.007246377
439708,Disorders of initiating and maintaining sleep,30,5.090909091,0,4.38597556,2.801886792
439777,Anemia,287,3.719354839,1,4.753211203,6.241025641
439795,Minimal cognitive impairment,22,3.173913043,2,3.446561747,4.928571429
439935,Abnormal posture,24,4.04,3,3.223273608,9.226415094
439937,C-reactive protein abnormal,29,4.413793103,2,4.088913281,3.383333333
440029,Viral disease,177,3.015873016,0,3.602326903,1.921752739
440083,Acute stress disorder,56,2.629032258,1,3.592515669,3.030150754
440129,Hypertrophy of nasal turbinates,49,3.037735849,1,2.882034429,4.12568306
440329,Herpes zoster without complication,55,2.4375,1,3.038141378,2.5
440360,Pure hyperglyceridemia,71,3.486486486,1,3.77079746,5.859813084
440371,Disorder of immune function,67,4.197183099,1,4.591154258,7.176056338
440374,Obsessive-compulsive disorder,20,4.238095238,2.5,5.13911727,20.88333333
440383,Depressive disorder,150,4,1.5,4.063748173,9.371308017
440417,Pulmonary embolism,47,5.93877551,4,4.508394883,17.23863636
440530,Oropharyngeal dysphagia,25,2.964285714,1,3.674234614,4.225352113
440674,Gout,47,2.46,1,3.505513036,8.481751825
440704,Chronic pain syndrome,76,4.782051282,3,4.083750426,13.75172414
441051,Thoracic aortic aneurysm without rupture,34,3.857142857,1.5,3.983141837,11.875
441408,Vomiting,41,3.553191489,0,3.5580551,2.705357143
441542,Anxiety,82,4.238636364,2,4.405999031,5.841269841
441701,Sprain of hip,30,3.242424242,1,3.516790595,3.785123967
441788,Human papilloma virus infection,24,3.32,1,4.071819022,4.742857143
441818,Hemangioma,36,2.625,0.5,3.701887121,2.808823529
441840,Clinical finding,43,2.574468085,0,3.92114974,2.686170213
441969,Radiology result abnormal,102,2.504424779,0,3.761838235,3.083636364
442019,Complication of procedure,37,3,0,4.989177476,2.091463415
442077,Anxiety disorder,772,4.174019608,2,4.075629872,7.780504909
442104,Benign neoplasm of descending colon,48,2.192307692,1,2.880295001,1.942857143
442105,Benign neoplasm of soft tissue,36,3.487179487,0.5,3.770710009,4.58677686
442108,Benign neoplasm of cecum,46,1.872340426,0,3.293090409,2.169491525
442111,Benign neoplasm of ascending colon,93,1.616161616,0,3.592236187,2.358974359
442256,Disorder of bursa of shoulder region,29,2.2,1,2.935262092,4.108196721
442306,Adjustment disorder with depressed mood,43,3.680851064,1,3.870122945,4.908675799
442555,Breathing painful,21,3.727272727,2,2.713283023,2.089473684
442588,Obstructive sleep apnea syndrome,632,4.336377473,2,3.68233349,14.01396648
442752,Muscle pain,201,3.293577982,1,4.553141171,5.640138408
442775,Degeneration of thoracic intervertebral disc,23,1.833333333,0,3.62195763,2.594594595
442793,Complication due to diabetes mellitus,74,4,2,4.490724325,6.360544218
442980,Hand joint stiff,23,3.038461538,2,3.94828226,10.51851852
443200,Nervous system symptoms,37,2.973684211,0,4.129837231,2.125
443211,Benign prostatic hypertrophy with outflow obstruction,107,3.263636364,1,3.58593522,7.702325581
443257,Swelling / lump finding,59,2.5,0,3.301435141,2.730952381
443344,Barrett's esophagus,40,3.818181818,1,3.522000451,8.125
443410,Infective pneumonia,22,3.125,1,4.100469828,3.287234043
443412,Type 1 diabetes mellitus without complication,30,4.838709677,2,3.390995514,28.51388889
443454,Cerebral infarction,25,3.3,1,5.137119816,5.208333333
443524,Mixed urinary incontinence,55,3.603448276,1,3.974921383,5.260869565
443558,Allergic rhinitis due to animal dander,48,2.44,1.5,3.284325011,6.549450549
443597,Chronic kidney disease stage 3,96,3.5,2,3.168080248,18.22093023
443600,Localized infection of skin AND/OR subcutaneous tissue,63,2.926470588,0,2.828246088,2.900398406
443601,Chronic kidney disease stage 2,47,3.787234043,2,3.908291904,9.724137931
443615,Refractory migraine,21,2.916666667,0,3.812260921,2.786666667
443616,Refractory migraine without aura,40,3.857142857,2,4.088053264,5.878787879
443729,Peripheral circulatory disorder due to type 2 diabetes mellitus,29,4.620689655,2,5.37509308,5.441860465
443731,Renal disorder due to type 2 diabetes mellitus,25,5.37037037,2,4.272782076,6.87037037
443732,Disorder due to type 2 diabetes mellitus,23,4.4,2,4.972652484,6.919354839
443740,Corneal endothelial dystrophy,22,2.76,0,2.337812645,12.38888889
443744,Bunion,36,2.72972973,2,3.872061098,4.690789474
443769,Degeneration of lumbar intervertebral disc,135,3.034722222,1,3.771558631,4.233333333
443776,Brachial radiculitis,35,4.027777778,2,3.428011159,4.354700855
443782,Tremor,59,3.063492063,2,3.101817872,4.18
443800,Amenorrhea,35,4.216216216,1,4.199239627,3.583892617
444070,Tachycardia,169,5.282608696,2,4.725674018,4.988864143
444094,Finding related to pregnancy,70,6.567567568,3.5,7.462660675,14.92857143
444100,Mood disorder,61,4.507462687,2,4.104908431,8.083333333
444101,Hypertensive heart failure,33,3.111111111,1,4.20587612,3.666666667
444114,Maternal AND/OR fetal condition affecting labor AND/OR delivery,23,4.24,0,7.664661478,3.51048951
444130,Injury of foot,44,2.255319149,0,3.296083267,1.636363636
444131,Injury of lower leg,45,2.244897959,0,4.05990496,2.339869281
444211,Disorder of thigh,73,2.373333333,0,2.822703671,2.632352941
444239,Postprocedural state finding,158,3.707602339,2,3.815612276,4.605657238
444367,Cholelithiasis without obstruction,20,2.916666667,0.5,4.968055852,3.807692308
444375,"Contact dermatitis due to plants, except food",20,3.2,1,3.137212977,1.644736842
444444,Benign neoplasm of transverse colon,94,2.009615385,0,3.112564482,2.216748768
444445,Benign neoplasm of skin of lower limb,34,1.405405405,-0.5,3.337252598,2.881278539
444457,Benign neoplasm of rectum,21,2.363636364,0,3.303677604,2.072727273
444459,Benign neoplasm of sigmoid colon,58,2.274193548,0,2.397821153,1.915584416
759852,Cellulitis of left lower limb,20,1.583333333,1,3.153527682,6.82
760895,Lump in left breast,50,2.516666667,0,2.984586253,2.450819672
762212,Bursitis of right shoulder,23,1.956521739,-1,3.356899567,3.125
762289,Pain in left knee,311,2.939577039,1,4.030011365,5.711888112
762294,Pain in right foot,210,2.366515837,0,3.51899445,3.424408015
762296,Pain in right hand,86,2.1875,0,3.795976702,3.307359307
762297,Pain in right knee,349,3.021220159,1,3.962446814,6.118421053
764123,Atherosclerosis of coronary artery without angina pectoris,233,4.736625514,2,4.307935689,11.48469388
764597,Lump in upper outer quadrant of right breast,20,3.590909091,-0.5,3.407036063,2
764823,Bilateral age-related nuclear cataracts,39,2.568181818,1,3.327187316,3.478873239
765053,Lump in right breast,52,2.527272727,0,3.648332746,2
765131,Pain in left foot,219,2.518828452,0,3.653852031,3.761523046
765422,Pain in right hip joint,28,3.827586207,1,4.558119681,5.351351351
765507,Bilateral posterior vitreous detachment,23,3,1,2.009857132,2.324324324
765933,Pain of left hand,21,2.272727273,-1,2.821684738,2.913043478
3655355,Erectile dysfunction,101,3.514563107,1,3.99774689,5.083333333
3656234,Depressive episode,24,5.807692308,3.5,3.892579339,11.88333333
3663197,Glaucoma suspect,21,3.727272727,2,4.989035597,8.340425532
4000609,Disorder of upper gastrointestinal tract,70,3.569620253,1,4.245787097,2.554716981
4000968,Biceps tendinitis,45,3.040816327,0,3.790871545,4.935779817
4001450,Lumbago with sciatica,147,3.688311688,2,3.652810545,7.119186047
4002359,Monoclonal gammopathy (clinical),21,4.142857143,1,2.791142453,13.24489796
4002650,Plantar fasciitis,23,2.869565217,0,3.816440408,2.547169811
4002818,Spasm of back muscles,30,3.090909091,1,3.86570539,3.045454545
4002956,Metatarsalgia,28,2.09375,1,3.209402522,2.6375
4004352,Irritant contact dermatitis,22,1.565217391,0,3.430194421,1.843137255
4008576,Diabetes mellitus without complication,45,3.829787234,1,4.487130869,8.751552795
4009585,Abnormal urine,62,2.430769231,0,3.224870303,3.076142132
4012368,Increased frequency of urination,47,2.365384615,1,2.464549766,3.565432099
4012376,Currently not sexually active,30,5.166666667,3,2.999808423,17.92857143
4021667,Wound finding,25,3.88,1,6.034069937,3.983050847
4021915,Hematopoietic system finding,23,4,1,4.864569007,2.517241379
4023310,Blindness AND/OR vision impairment level,22,1.739130435,0,3.231340038,2.718309859
4024018,Immune system finding,85,1.467391304,-1,2.905466691,1.748387097
4024561,Pain in lower limb,50,2.418181818,0,3.719776162,3.417391304
4025677,Single episode of major depression in full remission,37,3.358974359,2,3.729800452,4.738636364
4027396,Peripheral neuritis,48,3.132075472,0.5,3.894838829,5.457044674
4028387,Disorder of integument,24,3.037037037,0,2.263446135,2.126760563
4029305,Hypercholesterolemia,41,3.613636364,1,3.428716606,5.506493506
4030041,Thyroid nodule,21,2.454545455,1,2.614064524,4.244444444
4030908,Alteration in bowel elimination,20,1.65,-0.5,6.541165195,2.222222222
4031019,Allergic contact dermatitis,36,2.175,0,3.12935411,2.392857143
4031164,Non-scarring alopecia,85,3.23255814,0,4.142659128,3
4031763,Melanocytic nevus of lower limb,34,2.05,0,3.837148377,3.088888889
4032878,Hair follicle disorder,111,2.058333333,0,2.445708605,2.506775068
4033837,Melanocytic nevus of trunk,111,2.075,1,3.262875334,2.69379845
4033839,Melanocytic nevus of upper limb,39,2.2,0,4.145302855,2.694736842
4035422,Disorder of patellofemoral joint,35,2.102564103,1,3.124315051,3.009345794
4035439,Idiopathic osteoarthritis,150,3,1,3.648547871,5.64983165
4035611,Seropositive rheumatoid arthritis,38,4.615384615,3.5,3.461225989,26
4036620,Dry eyes,26,4.230769231,2,3.145693026,3.808823529
4038502,Eye / vision finding,23,2.857142857,1,3.039268687,2.102702703
4041283,General finding of observation of patient,191,2.620689655,0,3.577354451,2.836852207
4041285,Urogenital finding,102,2.7,0,4.053431237,2.617977528
4041437,Radiologic finding,33,4.166666667,3,4.358464422,3.428571429
4042728,Blood glucose abnormal,125,3.323308271,1,4.27397224,3.227642276
4042835,Disorder of face,23,2.625,0,3.123290046,2.244897959
4042836,Disorder of head,24,3.137931034,1.5,3.9990941,2.13559322
4043042,Sexually active,55,4.172413793,2,3.058024714,18.27272727
4043371,Inflammatory disorder of digestive tract,33,3.948717949,1,5.712492955,2.900442478
4048512,Sprain of upper extremity,39,3.209302326,2,3.627009192,2.529850746
4049623,"Moderate major depression, single episode",27,3.142857143,1,4.763644371,6.95
4052226,Sequelae of injuries of lower limb,20,4,1,2.946451925,3.595744681
4056713,"Injury of muscle and tendon of abdomen, lower back and pelvis",28,2.833333333,0.5,4.286529905,2.103092784
4056770,Breast signs and symptoms,41,2.727272727,0,2.733040833,3.705069124
4057044,Injury of muscle and tendon at neck level,21,2.75,-1,3.8153824,1.444444444
4057826,Irritable bowel syndrome with diarrhea,46,2.62,0.5,2.963954142,3.480769231
4059015,Falls,38,4.342105263,1.5,4.958791781,3.252525253
4059049,Mammography abnormal,50,2.68627451,1,2.680237577,4.609865471
4059290,Steatosis of liver,151,3.7625,1,3.962550966,6.182758621
4060424,"Mental disorders during pregnancy, childbirth and the puerperium",20,4.952380952,-0.5,8.10636527,2.75
4061844,Skin changes due to chronic exposure to non-ionizing radiation,146,2.397435897,1,2.74052669,3.26875
4065364,Follicular cysts of skin and subcutaneous tissue,26,1.37037037,0,2.828427125,1.712328767
4067069,Callosity,56,1.786885246,0,3.373261938,3.230337079
4068482,Prolapsed lumbar intervertebral disc,71,2.842105263,0,3.826467184,3.189189189
4068613,Cervical spondylosis with radiculopathy,21,2.181818182,1,3.301514804,3.211538462
4068847,Segmental and somatic dysfunction,22,3.47826087,2.5,4.13437705,16.67391304
4069654,Connective tissue and disc stenosis of intervertebral foramina,27,1.448275862,1,3.281650617,1.783333333
4077577,Moderate recurrent major depression,137,4.684931507,2,4.321864192,18.95340502
4077895,Pain in finger,88,2.384615385,0,3.879318472,3.721991701
4079749,Osteoarthritis of hip,138,3.204081633,1,3.782150868,7.123188406
4079750,Osteoarthritis of knee,382,3.555555556,1,3.760154793,10.53365973
4081648,Acute vaginitis,57,3.454545455,1,3.296823868,2.575
4083556,Seronegative rheumatoid arthritis,24,2.846153846,1.5,4.061127137,11.0952381
4084966,Candida infection of genital region,40,1.886363636,-1,5.451358335,2.338289963
4085075,At risk - finding,26,3.258064516,2,3.852871057,3.811320755
4085100,Viral upper respiratory tract infection,29,2.612903226,0,3.022493669,1.172839506
4086701,No abnormality detected - examination result,122,2.449612403,0,2.755111273,3.558823529
4088110,Posterior vitreous detachment,33,2.515151515,1,2.844452336,3.467741935
4088740,Pounding heart,26,1.851851852,1,2.723120382,3.5
4089462,Ventricular premature complex,75,3.8125,1,4.694946488,5.15
4090425,Altered sensation of skin,77,2.035714286,1,2.599226974,3.151125402
4091513,Passing flatus,21,2.083333333,0,2.261478657,2.114942529
4092538,Herpesviral vesicular dermatitis,40,3.441860465,1,3.747734358,2.18
4092743,Unsteady when standing,25,1.464285714,1,3.731398308,3.166666667
4092879,Absent kidney,21,4.476190476,1,5.427882162,6.903225806
4093347,Stool finding,62,1.661538462,0,3.692002591,2.140243902
4094294,Clinical history and observation findings,30,1.903225806,-0.5,3.542841252,1.723684211
4094742,Unstable knee,24,2.416666667,0,3.286996779,4.508196721
4095793,Female genitalia finding,25,2.428571429,1,3.593976442,1.921052632
4096682,Bleeding from nose,48,3.4,1,3.136874602,3.54822335
4098604,Hypomagnesemia,27,4.677419355,2,5.092590003,5.337662338
4100662,Cellulitis of finger,25,1.428571429,0,3.075169372,2.111111111
4101747,Localization-related(focal)(partial)idiopathic epilepsy and epileptic syndromes with seizures of localized onset,23,4.304347826,2,5.262665881,10.5
4101918,Noninflammatory disorder of the female genital organs,25,2.107142857,0,2.930870178,2.25
4102183,Borderline glaucoma,103,3.518518519,1,3.738603471,5.489361702
4103295,Ventricular tachycardia,26,4.838709677,2.5,4.812323923,12.49230769
4103703,Melena,33,2.684210526,1,4.78119739,2.536912752
4109420,Open-angle glaucoma - borderline,38,3.631578947,2,3.746596369,6.607594937
4110815,"Sensorineural hearing loss, bilateral",176,2.739583333,1,3.131324768,6.179487179
4111231,Pain in toe,79,2.38372093,0,3.409468078,3
4111409,"Aortic incompetence, non-rheumatic",37,4,1,5.568034034,5.75
4111412,"Tricuspid incompetence, non-rheumatic",40,2.380952381,0,4.811777751,2.5
4112752,Basal cell carcinoma of skin,53,2.5,1,3.381843435,5.621621622
4112852,Benign lipomatous tumor,31,1.75,1,2.773918466,2.166666667
4113821,Anxiety state,154,4.169811321,2,4.286350857,6.576875769
4114585,"Primary gonarthrosis, bilateral",27,2.962962963,1,3.270345042,4.958333333
4115169,Pain in left arm,40,2.795454545,1,3.717508816,2.582677165
4115170,Pain in right arm,56,2.879310345,1,3.131532134,3.066225166
4115171,Pain in right lower limb,125,3.376811594,1,3.617377414,3.406940063
4115173,Atrial premature complex,38,2.837209302,0,4.972828018,3.125
4115367,Wrist joint pain,119,2.649635036,1,3.299963529,4.781496063
4115991,Knee joint effusion,100,2.682242991,0.5,3.06948158,2.394321767
4116166,Elbow joint pain,75,2.658227848,1,3.546194509,4.674050633
4117695,Pain in left lower limb,135,2.925170068,1,4.024482841,3.534161491
4117713,Ankle joint effusion,22,3.423076923,1,4.169566091,2.074074074
4119146,Tear of lateral meniscus of knee,22,1.833333333,1,2.558408596,2.857142857
4119189,Lichen sclerosus et atrophicus,29,2.666666667,1,3.043202876,7.46031746
4119307,Neurogenic claudication,29,2.774193548,1,3.205982708,8.310344828
4119786,Interstitial lung disease,21,2.652173913,1,4.81268166,14.26315789
4128329,Menopause present,248,2.582089552,0.5,3.00806456,2.867697595
4130023,Atrophy of thyroid - acquired,37,3.783783784,2,2.910579233,8.140350877
4130851,Injury of upper extremity,54,2.516129032,0,3.479047799,2.911564626
4132434,"Gestation period, 8 weeks",29,2.7,1,2.418626407,2.243243243
4132891,Chronic low back pain,44,3.319148936,2,3.883885502,5.6
4132892,Acute low back pain,36,3.564102564,2,3.119320235,2.438356164
4133044,Chest discomfort,21,1.636363636,0,2.132514724,2
4133224,Lobar pneumonia,33,1.486486486,-1,3.551568156,2.802631579
4134121,Lumbar radiculopathy,183,3.85492228,2,3.799760428,6.698630137
4137468,Abscess of skin and/or subcutaneous tissue,25,3.461538462,2,3.955165399,2.115942029
4138617,Psychophysiologic insomnia,49,4.365384615,2,3.455376369,4.435643564
4138760,Exacerbation of intermittent asthma,27,3.266666667,1,3.489912202,2.20952381
4140164,Disorder of sacrococcygeal spine,91,3.479166667,1,3.689770699,6.632075472
4141360,Chronic atrial fibrillation,22,3.695652174,1,3.407719782,10.95918367
4141454,Recurrent major depression in partial remission,91,4.39,2,3.730545793,11.56097561
4141640,Perimenopausal disorder,24,3.75,0,4.14589023,3.075757576
4142875,Solitary nodule of lung,128,3.217391304,1,3.703376505,5.551282051
4144111,Gastroesophageal reflux disease without esophagitis,796,4.067216981,1,4.14291101,7.07156799
4145825,Anorectal disorder,37,1.512820513,1,2.844308368,2.52739726
4146209,Iron deficiency,79,2.943181818,1,3.821691111,3.907608696
4146581,Mild intermittent asthma,204,3.495535714,1,3.741847767,4.894206549
4147183,General symptom,42,1.954545455,0,2.878088151,2.337209302
4147185,Cardiovascular symptoms,24,2.541666667,0,3.419625795,2
4147326,Sore throat symptom,47,3.196078431,1,4.138557668,1.771186441
4147829,Pain in pelvis,161,3.32183908,1,3.525583076,3.176733781
4149084,Vaginitis,21,2.136363636,0,2.879318702,2.626535627
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",45,5.255319149,3,4.128614119,11.14925373
4149904,"Attention deficit hyperactivity disorder, combined type",24,5.96,3.5,4.048393849,10.64444444
4150062,Knee pain,229,3.268,1,4.364782835,9.082129964
4150125,Persistent pain following procedure,83,4,2,4.654694072,2.058091286
4151134,Cyst of pancreas,26,3.5,2,4.583079247,9.673469388
4152347,Drowsy,57,3,1,2.87031737,2.704
4152351,"Abdominal distension, gaseous",113,1.892561983,1,3.606887813,3.576779026
4152384,Non-rheumatic aortic sclerosis,27,4.566666667,3,4.42538649,8.921568627
4152592,Lumbosacral stenosis,25,2.653846154,1,3.440930107,2.962264151
4153359,Arthritis of spine,29,3.060606061,1,3.203292641,3.590909091
4154290,Paroxysmal atrial fibrillation,113,4.680327869,2,4.126898291,15.84482759
4155909,Anesthesia of skin,195,2.569444444,1,3.449702796,3.31504065
4157332,Malignant neoplasm of female breast,33,5.264705882,4,5.011350752,34.55357143
4157457,Malignant neoplasm of skin of trunk,21,2.619047619,1,3.330236657,2.302325581
4158911,Non-rheumatic heart valve disorder,41,2.454545455,1,4.832814662,4.180851064
4159131,Dyslipidemia,33,4.470588235,1,4.029249122,6.421052632
4163261,Malignant tumor of prostate,21,4.954545455,2,4.838831028,31.4516129
4164898,Diverticulosis of large intestine without diverticulitis,215,2.126086957,0,3.555300997,1.895716946
4165998,Generalized enlarged lymph nodes,39,3.125,1,5.265937188,2.649484536
4166125,"Localized swelling, mass and lump, neck",55,2.770491803,1,3.587482916,2.975
4166126,"Localized swelling, mass and lump, trunk",30,1.75,0,2.128352663,3.078431373
4166144,Abnormal level of blood mineral,26,3.038461538,1,3.942666025,3.1
4166231,Genetic predisposition,59,4.938461538,2,4.482839544,24.7961165
4166666,Shoulder pain,67,3.253731343,1,4.064940948,7.986046512
4167097,Spondylolisthesis,33,2.648648649,1,3.661325311,4.032608696
4167102,Laceration of finger,31,2.5,1,3.218561757,1.96
4167696,Estrogen receptor positive tumor,22,7.090909091,3.5,3.328026078,25.38
4168216,Pelvic and perineal pain,21,3.434782609,1,3.991061441,2.358490566
4168217,Generalized hyperhidrosis,58,2.983333333,1,3.408513948,3.653153153
4168222,"Intra-abdominal and pelvic swelling, mass and lump",37,2.487179487,1,2.968553909,4.289617486
4168686,Jaw pain,30,3.242424242,0.5,4.027063617,2.755813953
4168694,Lung field abnormal,46,3.653061224,1.5,5.117224867,4.571428571
4168700,Localized enlarged lymph nodes,82,3.382022472,1,4.876632209,3.026041667
4168701,"Localized swelling, mass and lump, upper limb",40,2.069767442,1,3.273729936,2.507936508
4168796,Muscle strain,63,2.852941176,0,3.790669549,2.151658768
4169095,Bradycardia,122,2.593984962,0.5,4.230808739,3.609848485
4169580,Pain in spine,21,3.652173913,2,3.979112129,2.223684211
4169905,Foot pain,107,2.330434783,0,2.774579165,3.228125
4169954,Genitourinary tract hemorrhage,126,3.07518797,1,3.779182745,3.162983425
4170554,Hip pain,339,3.359550562,1,4.44918597,7.983152828
4170770,Epidermoid cyst,76,2.139240506,0,2.739541516,2.151219512
4171394,Abnormal menstrual cycle,55,2.515625,0,3.532246831,2.324840764
4171912,Abnormal cytological finding in specimen from female genital organ,21,1.304347826,-1,3.718678721,3.798076923
4171917,Localized edema,132,2.882758621,0,3.678521097,4.142414861
4171919,"Localized swelling, mass and lump, lower limb",36,2.325,0,3.544165785,2.614457831
4172432,Hyperpigmentation of skin,270,2.493006993,1,3.226636012,2.622262774
4172857,Menopause finding,35,1.486486486,-1,3.370160707,3.083932854
4172970,Nontraumatic rotator cuff tear,80,3.022222222,1,3.875923736,7.266094421
4173734,Acute pansinusitis,30,2.363636364,0.5,3.477348706,1.575342466
4173780,Iliotibial band friction syndrome,38,1.952380952,0,2.640100002,4
4174262,Polyneuropathy,136,4.068027211,2,4.573480199,5.940251572
4175154,Disorder of the peripheral nervous system,20,4.428571429,1,3.109831608,5.953488372
4176908,Snapping thumb syndrome,27,2.741935484,0,2.678393021,3.451612903
4178431,Cartilage disorder,22,2.681818182,0.5,3.627695296,6.955555556
4180628,Disorder of body system,99,3.076923077,1,3.6199304,2.495912807
4181583,Upper respiratory infection,29,1.866666667,-1,3.292026492,1.363636364
4182198,Ganglion of hand,22,3.136363636,2,3.270291301,2.044444444
4182562,Lower abdominal pain,64,3.211267606,1,4.030513576,2.644549763
4185471,Disorder of pigmentation,106,2.304347826,0,3.500121933,2.358156028
