condition_concept_id,concept_name,pt_cnt,mean_change,median_change,sd,ev_density
433595,Edema,107,2.367521368,1,3.550849849,5.027600849
433736,Obesity,601,4.0265625,1,4.172660138,9.61411926
433740,Immunodeficiency disorder,58,4.75,2,3.551241018,10.3627451
433758,Childhood emotional disorder,42,4.636363636,3.5,5.392869642,7.504950495
433811,Hydronephrosis,22,3.518518519,1.5,4.780235282,5.08
433968,Candidiasis,56,3.052631579,0,4.368719983,2.630681818
433991,Recurrent major depression in remission,34,3.555555556,1,4.473431172,7.81
434005,Morbid obesity,349,4.822404372,3,4.717441767,13.44397163
434169,Abnormal findings on diagnostic imaging of breast,237,2.656126482,0,3.336312407,4.255896226
434170,Atypical squamous cells of undetermined significance on cervical Papanicolaou smear,26,3.1875,1,3.0864468,2.538888889
434272,Varicella,21,4.130434783,2,2.364418785,25.72727273
434490,Chill,28,2.677419355,0.5,3.961454492,2.455696203
434547,Complication of surgical procedure,50,3.442307692,1,4.639009395,1.587837838
434610,Hyperkalemia,50,3.181818182,1.5,3.176700894,4.435714286
434613,Generalized anxiety disorder,262,4.443636364,2.5,4.071183754,14.97389886
434626,Borderline personality disorder,28,7.25,4,5.140358005,52.19230769
434633,Disorder of autonomic nervous system,24,3.208333333,1,3.548575954,7.522727273
434894,Acute posthemorrhagic anemia,38,5.325,2.5,4.089677531,2.650887574
435081,Abnormal findings diagnostic imaging heart+coronary circulat,41,2.697674419,2,3.22924895,2.325842697
435119,Late effect of injury,26,3.428571429,1,4.029888336,3.344827586
435220,Severe recurrent major depression without psychotic features,53,5.280701754,2,4.676470454,17.82222222
435224,Leukopenia,56,3.362068966,2,3.596535129,8.014388489
435243,Alcohol dependence,21,4.375,3,3.637764882,10.11666667
435262,Primary open angle glaucoma,29,5.448275862,1,3.481831804,16.61403509
435463,Herpesvirus infection,52,3.127272727,0.5,3.323212388,3.567164179
435506,Benign neoplastic disease,38,2.315789474,0.5,4.134044892,4.358778626
435508,Adrenal cortical hypofunction,28,3.214285714,1.5,4.263168209,15.03508772
435511,Hypercalcemia,50,2.431372549,1,2.36470648,4.907801418
435515,Hypo-osmolality and or hyponatremia,56,4.368421053,1,4.974186614,5.891025641
435517,Acidosis,25,6.481481481,2,4.34932945,3.467391304
435524,Sleep disorder,147,2.344155844,1,3.763857074,3.184154176
435613,Cellulitis,45,2.782608696,1,3.993302474,4.219251337
435655,"Gestation period, 39 weeks",24,-0.148148148,-4.5,5.625382435,1.727272727
435784,Somatoform disorder,24,1.88,0.5,2.745219824,2.6875
435796,Dehydration,50,4.779661017,1,5.916562709,2.715827338
435839,Lymphedema,24,3.730769231,2.5,2.796218979,12.07462687
435875,"Complication of pregnancy, childbirth and/or the puerperium",20,5.761904762,1.5,6.732482142,2.410852713
436070,Vitamin D deficiency,520,3.092057762,1,3.339736883,7.315235008
436075,Adjustment disorder with anxious mood,30,4.580645161,2,4.407543168,6.194690265
436096,Chronic pain,730,3.591145833,2,3.929581022,10.25784903
436230,Blood chemistry abnormal,339,2.824175824,1,3.691846749,4.208595388
436231,Abnormal findings diagnostic imaging of liver+biliary tract,22,2.869565217,1.5,4.68325746,2.113207547
436238,Elevated levels of transaminase & lactic acid dehydrogenase,48,3.351851852,1,4.054974618,3.071895425
436246,Reduced libido,33,2.485714286,1,3.00378549,4.338983051
436353,Primary malignant neoplasm of upper outer quadrant of female breast,38,5.333333333,4,4.363057771,24.69135802
436658,Vitamin deficiency,27,1.777777778,0,3.466978947,3.753246753
436659,Iron deficiency anemia,171,3.881081081,2,3.972618701,8.325443787
436665,Bipolar disorder,65,4.408450704,2,3.711792538,17.25308642
436676,Posttraumatic stress disorder,80,5.238636364,3,4.572049785,34.16410256
436677,Adjustment disorder,46,2.8125,1,3.962200628,6.556179775
436785,Spinal stenosis in cervical region,93,3.509803922,1,5.202244454,5.898734177
436940,Metabolic syndrome X,37,4.3,1,4.258889308,6.18852459
436948,Benign neoplasm of choroid,26,2.851851852,0.5,3.223948845,5.773584906
436962,Insomnia,291,3.586885246,1,4.270110405,6.346991037
437038,Blood in urine,29,2.344827586,1,2.268872683,4.416216216
437113,Asthenia,115,3.886178862,1,3.904035738,4.712418301
437116,Closed fracture of distal end of radius,20,4,2,2.752988806,11.53608247
437246,Vitamin B deficiency,144,3.320261438,1,3.795156761,15.23837209
437312,Bleeding,24,4.25,1.5,5.348032281,1.85840708
437390,Hypoxemia,32,3.757575758,2,4.701471115,5.317460317
437541,Glaucoma,50,3.5,1,4.161828484,9.133858268
437663,Fever,178,3.37244898,1,4.202580575,4.697792869
437677,Abnormal findings on diagnostic imaging of lung,209,3.829596413,2,3.803117244,4.465324385
437758,Dependence on enabling machine or device,159,3.523809524,1,3.631008262,5.427083333
437827,Pure hypercholesterolemia,409,3.505800464,1,3.522371708,9.419090909
437833,Hypokalemia,97,3.584070796,1,4.050423167,5.318965517
437969,Talipes planus,39,2.634146341,1,2.875978974,4.954198473
438134,Hypersomnia,126,3.177777778,1,3.831896211,4.224852071
438398,Leukocytosis,66,3.342857143,0,5.043586248,3.906976744
438409,Attention deficit hyperactivity disorder,70,4.75,2,4.298610686,11.5
438485,Postoperative state,573,3.446601942,1,3.877434097,7.858414239
438557,Abnormal glucose level,80,2.642857143,1,3.951926305,4.505154639
438720,Mixed hyperlipidemia,399,3.467933492,2,3.345821119,9.328337875
438867,Generalized aches and pains,48,2.68,1,3.915270613,2.634782609
438878,Liver function tests abnormal,91,3.510204082,2,4.03380102,4.346320346
438998,"Recurrent major depressive episodes, mild",20,2.428571429,1,3.712000454,8.434782609
439002,Eating disorder,29,4,1,5.408213057,16.16216216
439080,Dyspareunia,62,2.833333333,1,3.177458949,3.651685393
439082,Menopausal syndrome,121,2.582677165,0,3.31670785,3.3
439147,Amnesia,78,3.226190476,1,3.102532454,3.778195489
439154,Abnormal findings on diagnostic imaging of skull and head,29,3.5,0,4.222272635,3.424528302
439297,Nuclear senile cataract,237,2.904761905,1,3.287049043,7.551984877
439392,Primary malignant neoplasm,21,3.19047619,2,3.325944191,3.412698413
439407,Disorder of nasal cavity,166,2.88,0.5,3.824652456,3.301184433
439658,Disorder of pregnancy,45,4.408163265,1,6.197343843,5.007246377
439708,Disorders of initiating and maintaining sleep,31,5.090909091,1,7.562499445,2.801886792
439777,Anemia,298,3.719354839,1,4.483925296,6.241025641
439795,Minimal cognitive impairment,22,3.173913043,1,3.651483717,4.928571429
439935,Abnormal posture,24,4.04,2,3.751086799,9.226415094
439937,C-reactive protein abnormal,28,4.413793103,2,3.487695681,3.383333333
440029,Viral disease,175,3.015873016,1,3.501132822,1.921752739
440083,Acute stress disorder,55,2.629032258,1,3.205109557,3.030150754
440129,Hypertrophy of nasal turbinates,51,3.037735849,1,3.55924645,4.12568306
440329,Herpes zoster without complication,58,2.4375,0,2.786190125,2.5
440360,Pure hyperglyceridemia,73,3.486486486,2,3.338010417,5.859813084
440371,Disorder of immune function,67,4.197183099,1,3.664157688,7.176056338
440374,Obsessive-compulsive disorder,21,4.238095238,2,3.863750953,20.88333333
440383,Depressive disorder,146,4,2,4.5082405,9.371308017
440417,Pulmonary embolism,49,5.93877551,3,6.004887465,17.23863636
440530,Oropharyngeal dysphagia,26,2.964285714,1,3.521363372,4.225352113
440674,Gout,43,2.46,1,3.361234283,8.481751825
440704,Chronic pain syndrome,73,4.782051282,3,4.028768314,13.75172414
441051,Thoracic aortic aneurysm without rupture,33,3.857142857,1,3.189411934,11.875
441408,Vomiting,42,3.553191489,1,4.096753764,2.705357143
441542,Anxiety,83,4.238636364,2,4.38712218,5.841269841
441701,Sprain of hip,31,3.242424242,1,3.373839904,3.785123967
441788,Human papilloma virus infection,24,3.32,1,3.732932173,4.742857143
441818,Hemangioma,38,2.625,0,3.679940627,2.808823529
441840,Clinical finding,44,2.574468085,0,3.692959418,2.686170213
441928,Localized scleroderma,20,1.904761905,0.5,2.49789385,9.925925926
441969,Radiology result abnormal,107,2.504424779,1,4.07091953,3.083636364
442019,Complication of procedure,39,3,0,4.633242555,2.091463415
442077,Anxiety disorder,766,4.174019608,2,4.041591859,7.780504909
442104,Benign neoplasm of descending colon,46,2.192307692,0,3.04269141,1.942857143
442105,Benign neoplasm of soft tissue,33,3.487179487,1,2.495829855,4.58677686
442108,Benign neoplasm of cecum,44,1.872340426,0,2.592373756,2.169491525
442111,Benign neoplasm of ascending colon,90,1.616161616,0,3.776925805,2.358974359
442165,Loss of appetite,20,2.047619048,-1,5.771755183,3.082352941
442256,Disorder of bursa of shoulder region,30,2.2,1,3.174068784,4.108196721
442306,Adjustment disorder with depressed mood,45,3.680851064,0,4.303745139,4.908675799
442555,Breathing painful,20,3.727272727,1.5,2.798495837,2.089473684
442588,Obstructive sleep apnea syndrome,633,4.336377473,2,3.851539068,14.01396648
442752,Muscle pain,204,3.293577982,1,4.322103155,5.640138408
442775,Degeneration of thoracic intervertebral disc,23,1.833333333,1,3.860205405,2.594594595
442793,Complication due to diabetes mellitus,76,4,1,4.550438575,6.360544218
442980,Hand joint stiff,22,3.038461538,1,4.334748354,10.51851852
443200,Nervous system symptoms,35,2.973684211,1,3.455600739,2.125
443211,Benign prostatic hypertrophy with outflow obstruction,104,3.263636364,1,3.118460297,7.702325581
443257,Swelling / lump finding,59,2.5,1,3.331306612,2.730952381
443344,Barrett's esophagus,39,3.818181818,1,2.808556427,8.125
443410,Infective pneumonia,22,3.125,1,3.803905489,3.287234043
443412,Type 1 diabetes mellitus without complication,31,4.838709677,3,3.515556824,28.51388889
443454,Cerebral infarction,25,3.3,0,4.032369031,5.208333333
443524,Mixed urinary incontinence,55,3.603448276,1,4.016632088,5.260869565
443558,Allergic rhinitis due to animal dander,49,2.44,1,3.718061268,6.549450549
443597,Chronic kidney disease stage 3,99,3.5,2,3.151535964,18.22093023
443600,Localized infection of skin AND/OR subcutaneous tissue,63,2.926470588,1,3.652184779,2.900398406
443601,Chronic kidney disease stage 2,46,3.787234043,1,4.268523147,9.724137931
443615,Refractory migraine,22,2.916666667,0,5.057248024,2.786666667
443616,Refractory migraine without aura,39,3.857142857,2,4.564576391,5.878787879
443729,Peripheral circulatory disorder due to type 2 diabetes mellitus,29,4.620689655,2,7.090894737,5.441860465
443731,Renal disorder due to type 2 diabetes mellitus,25,5.37037037,3,4.164532787,6.87037037
443732,Disorder due to type 2 diabetes mellitus,23,4.4,2,5.408235559,6.919354839
443740,Corneal endothelial dystrophy,22,2.76,1,3.786510575,12.38888889
443744,Bunion,35,2.72972973,1,4.487704959,4.690789474
443769,Degeneration of lumbar intervertebral disc,133,3.034722222,1,3.79337901,4.233333333
443776,Brachial radiculitis,34,4.027777778,2,3.69177918,4.354700855
443782,Tremor,58,3.063492063,1,2.83702297,4.18
443800,Amenorrhea,36,4.216216216,1,4.059380671,3.583892617
444070,Tachycardia,168,5.282608696,2,4.795381861,4.988864143
444094,Finding related to pregnancy,68,6.567567568,4,6.909724542,14.92857143
444100,Mood disorder,64,4.507462687,2,3.801498243,8.083333333
444101,Hypertensive heart failure,33,3.111111111,1,3.483184715,3.666666667
444114,Maternal AND/OR fetal condition affecting labor AND/OR delivery,24,4.24,-1.5,6.820684653,3.51048951
444130,Injury of foot,44,2.255319149,0,2.791844814,1.636363636
444131,Injury of lower leg,45,2.244897959,0,3.741387416,2.339869281
444211,Disorder of thigh,70,2.373333333,0,3.138091625,2.632352941
444239,Postprocedural state finding,159,3.707602339,2,3.996037365,4.605657238
444367,Cholelithiasis without obstruction,21,2.916666667,-1,3.900549412,3.807692308
444375,"Contact dermatitis due to plants, except food",20,3.2,0,3.607010717,1.644736842
444444,Benign neoplasm of transverse colon,97,2.009615385,0,3.328809215,2.216748768
444445,Benign neoplasm of skin of lower limb,32,1.405405405,-1,2.926519456,2.881278539
444457,Benign neoplasm of rectum,21,2.363636364,1,4.094130526,2.072727273
444459,Benign neoplasm of sigmoid colon,56,2.274193548,1,2.902529126,1.915584416
759852,Cellulitis of left lower limb,23,1.583333333,0,5.168313308,6.82
760895,Lump in left breast,56,2.516666667,0,4.129085934,2.450819672
762212,Bursitis of right shoulder,23,1.956521739,-1,2.402238745,3.125
762289,Pain in left knee,311,2.939577039,1,3.588905215,5.711888112
762294,Pain in right foot,206,2.366515837,0.5,3.506510976,3.424408015
762296,Pain in right hand,90,2.1875,0,3.365388937,3.307359307
762297,Pain in right knee,350,3.021220159,1,3.650763214,6.118421053
764123,Atherosclerosis of coronary artery without angina pectoris,231,4.736625514,2,3.916380826,11.48469388
764597,Lump in upper outer quadrant of right breast,20,3.590909091,0,3.537394224,2
764823,Bilateral age-related nuclear cataracts,37,2.568181818,0,3.060451987,3.478873239
765053,Lump in right breast,49,2.527272727,0,4.050909027,2
765131,Pain in left foot,227,2.518828452,0,3.428718547,3.761523046
765422,Pain in right hip joint,28,3.827586207,1,5.070273361,5.351351351
765507,Bilateral posterior vitreous detachment,21,3,0,1.749829924,2.324324324
765933,Pain of left hand,20,2.272727273,0.5,3.393492224,2.913043478
3655355,Erectile dysfunction,100,3.514563107,1,3.627838492,5.083333333
3656234,Depressive episode,26,5.807692308,3.5,3.886069796,11.88333333
3663197,Glaucoma suspect,21,3.727272727,0,4.214487485,8.340425532
4000609,Disorder of upper gastrointestinal tract,71,3.569620253,1,3.682958744,2.554716981
4000968,Biceps tendinitis,46,3.040816327,1,2.923501309,4.935779817
4001450,Lumbago with sciatica,146,3.688311688,2,3.852303938,7.119186047
4002359,Monoclonal gammopathy (clinical),21,4.142857143,1,3.320929302,13.24489796
4002650,Plantar fasciitis,23,2.869565217,1,4.201919381,2.547169811
4002818,Spasm of back muscles,32,3.090909091,0.5,2.970282923,3.045454545
4002956,Metatarsalgia,27,2.09375,1,3.32048807,2.6375
4004352,Irritant contact dermatitis,21,1.565217391,0,3.968326983,1.843137255
4008576,Diabetes mellitus without complication,45,3.829787234,2,5.150267229,8.751552795
4009585,Abnormal urine,60,2.430769231,0,3.275314277,3.076142132
4012368,Increased frequency of urination,48,2.365384615,0.5,3.015841743,3.565432099
4012376,Currently not sexually active,30,5.166666667,3,3.899454722,17.92857143
4021667,Wound finding,25,3.88,1,3.704951642,3.983050847
4021915,Hematopoietic system finding,22,4,1.5,4.286291447,2.517241379
4023310,Blindness AND/OR vision impairment level,21,1.739130435,0,2.930951414,2.718309859
4024018,Immune system finding,85,1.467391304,-1,2.514829964,1.748387097
4024561,Pain in lower limb,49,2.418181818,0,4.082482905,3.417391304
4025677,Single episode of major depression in full remission,34,3.358974359,1.5,3.316490424,4.738636364
4027396,Peripheral neuritis,49,3.132075472,1,3.617089069,5.457044674
4028387,Disorder of integument,26,3.037037037,1,5.481296871,2.126760563
4029305,Hypercholesterolemia,42,3.613636364,1,2.947173295,5.506493506
4030041,Thyroid nodule,22,2.454545455,2,2.921779687,4.244444444
4031019,Allergic contact dermatitis,33,2.175,0,3.152680437,2.392857143
4031164,Non-scarring alopecia,84,3.23255814,0,4.88283551,3
4031763,Melanocytic nevus of lower limb,34,2.05,-1,3.507694623,3.088888889
4032878,Hair follicle disorder,112,2.058333333,0.5,3.036232827,2.506775068
4033837,Melanocytic nevus of trunk,109,2.075,0,3.450440344,2.69379845
4033839,Melanocytic nevus of upper limb,38,2.2,0,4.117841001,2.694736842
4035422,Disorder of patellofemoral joint,35,2.102564103,1,3.128078316,3.009345794
4035439,Idiopathic osteoarthritis,155,3,1,3.448198257,5.64983165
4035611,Seropositive rheumatoid arthritis,39,4.615384615,3,2.890255395,26
4036620,Dry eyes,25,4.230769231,2,3.275159029,3.808823529
4038502,Eye / vision finding,24,2.857142857,0,2.835783255,2.102702703
4041283,General finding of observation of patient,191,2.620689655,0,3.515332711,2.836852207
4041285,Urogenital finding,103,2.7,1,3.755419968,2.617977528
4041437,Radiologic finding,34,4.166666667,3,4.192770282,3.428571429
4042728,Blood glucose abnormal,124,3.323308271,1,4.371095725,3.227642276
4042835,Disorder of face,23,2.625,1,3.145986841,2.244897959
4042836,Disorder of head,25,3.137931034,1,3.856596081,2.13559322
4043042,Sexually active,56,4.172413793,3,3.235707835,18.27272727
4043371,Inflammatory disorder of digestive tract,33,3.948717949,0,6.115987494,2.900442478
4048512,Sprain of upper extremity,40,3.209302326,2,3.885459416,2.529850746
4049623,"Moderate major depression, single episode",26,3.142857143,1,4.154700767,6.95
4056713,"Injury of muscle and tendon of abdomen, lower back and pelvis",26,2.833333333,1,3.197114083,2.103092784
4056770,Breast signs and symptoms,41,2.727272727,1,4.018402789,3.705069124
4057044,Injury of muscle and tendon at neck level,22,2.75,2,4.573829186,1.444444444
4057826,Irritable bowel syndrome with diarrhea,47,2.62,0,3.684731102,3.480769231
4059015,Falls,35,4.342105263,1,3.984845241,3.252525253
4059049,Mammography abnormal,50,2.68627451,1,2.579352869,4.609865471
4059290,Steatosis of liver,154,3.7625,1,4.222103832,6.182758621
4061844,Skin changes due to chronic exposure to non-ionizing radiation,148,2.397435897,0,2.704029597,3.26875
4065364,Follicular cysts of skin and subcutaneous tissue,26,1.37037037,-0.5,3.766246857,1.712328767
4067069,Callosity,55,1.786885246,1,3.295747694,3.230337079
4068482,Prolapsed lumbar intervertebral disc,67,2.842105263,1,3.274422899,3.189189189
4068613,Cervical spondylosis with radiculopathy,20,2.181818182,0.5,2.93616291,3.211538462
4068847,Segmental and somatic dysfunction,21,3.47826087,2,3.378503473,16.67391304
4069654,Connective tissue and disc stenosis of intervertebral foramina,26,1.448275862,0,3.074710743,1.783333333
4077577,Moderate recurrent major depression,137,4.684931507,2,4.495011786,18.95340502
4077895,Pain in finger,88,2.384615385,1,3.937866435,3.721991701
4079749,Osteoarthritis of hip,135,3.204081633,1,4.103241987,7.123188406
4079750,Osteoarthritis of knee,375,3.555555556,1,3.660945788,10.53365973
4081648,Acute vaginitis,60,3.454545455,1,3.740751307,2.575
4083556,Seronegative rheumatoid arthritis,24,2.846153846,1.5,3.694884831,11.0952381
4084966,Candida infection of genital region,41,1.886363636,0,3.844539999,2.338289963
4085075,At risk - finding,25,3.258064516,2,4.578209257,3.811320755
4085100,Viral upper respiratory tract infection,29,2.612903226,-1,3.8320659,1.172839506
4086701,No abnormality detected - examination result,124,2.449612403,0,2.922225978,3.558823529
4088110,Posterior vitreous detachment,32,2.515151515,0,2.119180837,3.467741935
4088740,Pounding heart,26,1.851851852,0,2.984060218,3.5
4089462,Ventricular premature complex,78,3.8125,1,4.732276291,5.15
4090425,Altered sensation of skin,79,2.035714286,1,2.514934296,3.151125402
4091513,Passing flatus,20,2.083333333,0.5,3.558163335,2.114942529
4092538,Herpesviral vesicular dermatitis,38,3.441860465,1,3.441442683,2.18
4092743,Unsteady when standing,27,1.464285714,0,3.506201263,3.166666667
4092879,Absent kidney,21,4.476190476,2,5.29060263,6.903225806
4093347,Stool finding,64,1.661538462,0,2.422611735,2.140243902
4094294,Clinical history and observation findings,30,1.903225806,0.5,3.052227376,1.723684211
4094742,Unstable knee,23,2.416666667,0,2.294520023,4.508196721
4095793,Female genitalia finding,25,2.428571429,2,3.791657509,1.921052632
4096682,Bleeding from nose,54,3.4,0,4.027031305,3.54822335
4098604,Hypomagnesemia,27,4.677419355,1,5.383842028,5.337662338
4100662,Cellulitis of finger,24,1.428571429,0,2.620985543,2.111111111
4101747,Localization-related(focal)(partial)idiopathic epilepsy and epileptic syndromes with seizures of localized onset,22,4.304347826,2,4.426406397,10.5
4101918,Noninflammatory disorder of the female genital organs,27,2.107142857,0,2.899061642,2.25
4102183,Borderline glaucoma,102,3.518518519,1.5,3.639514902,5.489361702
4103295,Ventricular tachycardia,28,4.838709677,3,4.724555913,12.49230769
4103703,Melena,33,2.684210526,1,3.241539103,2.536912752
4109420,Open-angle glaucoma - borderline,37,3.631578947,2,3.753476867,6.607594937
4110815,"Sensorineural hearing loss, bilateral",176,2.739583333,1,3.076170456,6.179487179
4111231,Pain in toe,80,2.38372093,0,3.390138342,3
4111409,"Aortic incompetence, non-rheumatic",36,4,2,5.61312238,5.75
4111412,"Tricuspid incompetence, non-rheumatic",39,2.380952381,0,4.766759623,2.5
4112752,Basal cell carcinoma of skin,54,2.5,1,2.61827155,5.621621622
4112852,Benign lipomatous tumor,31,1.75,1,2.836399353,2.166666667
4113821,Anxiety state,153,4.169811321,2,4.536231848,6.576875769
4114585,"Primary gonarthrosis, bilateral",27,2.962962963,0,2.832956234,4.958333333
4115169,Pain in left arm,40,2.795454545,0,4.382292457,2.582677165
4115170,Pain in right arm,56,2.879310345,1,3.378311266,3.066225166
4115171,Pain in right lower limb,123,3.376811594,1,3.558351948,3.406940063
4115173,Atrial premature complex,40,2.837209302,1,4.337596522,3.125
4115367,Wrist joint pain,122,2.649635036,1,3.820460962,4.781496063
4115991,Knee joint effusion,102,2.682242991,1,3.733515506,2.394321767
4116166,Elbow joint pain,76,2.658227848,1,3.511260083,4.674050633
4117695,Pain in left lower limb,129,2.925170068,1,3.933094773,3.534161491
4117713,Ankle joint effusion,24,3.423076923,0,3.120467728,2.074074074
4119146,Tear of lateral meniscus of knee,23,1.833333333,1,2.725954886,2.857142857
4119189,Lichen sclerosus et atrophicus,29,2.666666667,0,2.886182472,7.46031746
4119307,Neurogenic claudication,29,2.774193548,1,3.339198453,8.310344828
4119786,Interstitial lung disease,23,2.652173913,1,5.489119673,14.26315789
4128329,Menopause present,250,2.582089552,1,3.045225376,2.867697595
4130023,Atrophy of thyroid - acquired,37,3.783783784,2,3.459981426,8.140350877
4130851,Injury of upper extremity,51,2.516129032,1,3.171193874,2.911564626
4132434,"Gestation period, 8 weeks",30,2.7,2,2.991174759,2.243243243
4132891,Chronic low back pain,45,3.319148936,2,3.56753034,5.6
4132892,Acute low back pain,36,3.564102564,1,3.289593983,2.438356164
4133044,Chest discomfort,20,1.636363636,0,2.049390153,2
4133224,Lobar pneumonia,33,1.486486486,-1,3.196529842,2.802631579
4134121,Lumbar radiculopathy,181,3.85492228,2,3.640961293,6.698630137
4136557,Displacements - bone,20,4.666666667,3,4.423620808,6.5
4137468,Abscess of skin and/or subcutaneous tissue,24,3.461538462,0,3.230010993,2.115942029
4138617,Psychophysiologic insomnia,48,4.365384615,2,5.930111584,4.435643564
4138760,Exacerbation of intermittent asthma,29,3.266666667,1,3.960395064,2.20952381
4140164,Disorder of sacrococcygeal spine,90,3.479166667,1,3.668879142,6.632075472
4141360,Chronic atrial fibrillation,22,3.695652174,1.5,3.947984307,10.95918367
4141454,Recurrent major depression in partial remission,93,4.39,2,4.566812206,11.56097561
4141640,Perimenopausal disorder,23,3.75,2,3.86838815,3.075757576
4142875,Solitary nodule of lung,130,3.217391304,1,3.565253372,5.551282051
4144111,Gastroesophageal reflux disease without esophagitis,803,4.067216981,2,4.060465559,7.07156799
4145825,Anorectal disorder,37,1.512820513,0,3.095817192,2.52739726
4146209,Iron deficiency,76,2.943181818,1,3.531586791,3.907608696
4146581,Mild intermittent asthma,208,3.495535714,2,4.050335352,4.894206549
4147183,General symptom,42,1.954545455,0,2.890169167,2.337209302
4147185,Cardiovascular symptoms,24,2.541666667,1,3.243443777,2
4147326,Sore throat symptom,48,3.196078431,0.5,4.020724239,1.771186441
4147829,Pain in pelvis,159,3.32183908,1,3.244341893,3.176733781
4149084,Vaginitis,22,2.136363636,0,3.149933003,2.626535627
4149353,"Attention deficit hyperactivity disorder, predominantly inattentive type",46,5.255319149,3,3.786385476,11.14925373
4149904,"Attention deficit hyperactivity disorder, combined type",24,5.96,4,2.527744598,10.64444444
4150062,Knee pain,234,3.268,1,3.685401879,9.082129964
4150125,Persistent pain following procedure,86,4,1.5,4.638697043,2.058091286
4151134,Cyst of pancreas,26,3.5,2,4.232475181,9.673469388
4152347,Drowsy,59,3,1,3.769048639,2.704
4152351,"Abdominal distension, gaseous",112,1.892561983,1,3.170191258,3.576779026
4152384,Non-rheumatic aortic sclerosis,27,4.566666667,3,3.990729999,8.921568627
4152592,Lumbosacral stenosis,25,2.653846154,0,3.476108936,2.962264151
4153359,Arthritis of spine,28,3.060606061,0.5,3.282751137,3.590909091
4154290,Paroxysmal atrial fibrillation,113,4.680327869,3,4.594285463,15.84482759
4155909,Anesthesia of skin,203,2.569444444,0,3.564307391,3.31504065
4157332,Malignant neoplasm of female breast,34,5.264705882,2,5.348130098,34.55357143
4157457,Malignant neoplasm of skin of trunk,21,2.619047619,0,3.17655099,2.302325581
4158911,Non-rheumatic heart valve disorder,40,2.454545455,1,5.178604901,4.180851064
4159131,Dyslipidemia,33,4.470588235,2,2.875247025,6.421052632
4163261,Malignant tumor of prostate,22,4.954545455,3.5,3.708245171,31.4516129
4164898,Diverticulosis of large intestine without diverticulitis,214,2.126086957,1,3.228259232,1.895716946
4165998,Generalized enlarged lymph nodes,39,3.125,1,4.512839682,2.649484536
4166125,"Localized swelling, mass and lump, neck",55,2.770491803,1,3.82328503,2.975
4166126,"Localized swelling, mass and lump, trunk",30,1.75,0.5,2.096521476,3.078431373
4166144,Abnormal level of blood mineral,25,3.038461538,0,3.476108936,3.1
4166231,Genetic predisposition,63,4.938461538,2,4.209442486,24.7961165
4166666,Shoulder pain,66,3.253731343,2,4.1914554,7.986046512
4167097,Spondylolisthesis,34,2.648648649,0,2.768552715,4.032608696
4167102,Laceration of finger,31,2.5,0,3.458509841,1.96
4167696,Estrogen receptor positive tumor,22,7.090909091,4.5,4.95630256,25.38
4168216,Pelvic and perineal pain,20,3.434782609,1,3.686390333,2.358490566
4168217,Generalized hyperhidrosis,59,2.983333333,1,4.141209981,3.653153153
4168222,"Intra-abdominal and pelvic swelling, mass and lump",37,2.487179487,1,3.852965786,4.289617486
4168686,Jaw pain,30,3.242424242,1,4.5100144,2.755813953
4168694,Lung field abnormal,47,3.653061224,1,4.227022011,4.571428571
4168700,Localized enlarged lymph nodes,84,3.382022472,1,4.45186856,3.026041667
4168701,"Localized swelling, mass and lump, upper limb",40,2.069767442,1,3.327334345,2.507936508
4168796,Muscle strain,63,2.852941176,1,3.525054789,2.151658768
4169095,Bradycardia,120,2.593984962,1,4.353682559,3.609848485
4169580,Pain in spine,20,3.652173913,2,2.885535616,2.223684211
4169905,Foot pain,105,2.330434783,0,3.060231742,3.228125
4169954,Genitourinary tract hemorrhage,122,3.07518797,1,3.202688631,3.162983425
4170554,Hip pain,339,3.359550562,1,3.968344923,7.983152828
4170770,Epidermoid cyst,74,2.139240506,0,3.088386962,2.151219512
4171394,Abnormal menstrual cycle,57,2.515625,1,2.816439388,2.324840764
4171912,Abnormal cytological finding in specimen from female genital organ,22,1.304347826,0,3.275581968,3.798076923
4171917,Localized edema,134,2.882758621,1,3.69235517,4.142414861
4171919,"Localized swelling, mass and lump, lower limb",37,2.325,0,4.431493895,2.614457831
4172432,Hyperpigmentation of skin,269,2.493006993,0,3.347439129,2.622262774
4172857,Menopause finding,35,1.486486486,0,2.992146583,3.083932854
4172970,Nontraumatic rotator cuff tear,82,3.022222222,1,3.482567245,7.266094421
4173734,Acute pansinusitis,32,2.363636364,1,4.584335179,1.575342466
4173780,Iliotibial band friction syndrome,37,1.952380952,0,2.472673475,4
4174262,Polyneuropathy,141,4.068027211,2,4.295057361,5.940251572
4175154,Disorder of the peripheral nervous system,21,4.428571429,1,2.874352929,5.953488372
4176908,Snapping thumb syndrome,28,2.741935484,0.5,3.38765265,3.451612903
4178431,Cartilage disorder,20,2.681818182,1,3.546310165,6.955555556
4180628,Disorder of body system,95,3.076923077,1,3.643921445,2.495912807
4181583,Upper respiratory infection,28,1.866666667,0,3.735996782,1.363636364
4182198,Ganglion of hand,22,3.136363636,0,3.481863958,2.044444444
4182562,Lower abdominal pain,64,3.211267606,1,4.07272066,2.644549763
4185471,Disorder of pigmentation,102,2.304347826,0,3.602682945,2.358156028
4188155,Hernia of anterior abdominal wall,29,2.935483871,0,3.872029292,4.033333333
